fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_003992.1	_chr12_003992.1_X	0		591	_chr12_003992.1_Y	0		591	591	0.0180
chr12_004002.1	_chr12_004002.1_X	0		1707	_chr12_004002.1_Y	0		1707	1707	0.0553
chr12_004013.1	_chr12_004013.1_X	0		924	_chr12_004013.1_Y	0		924	924	0.1165
chr12_004047.1	_chr12_004047.1_X	0		696	_chr12_004047.1_Y	0		696	696	0.0760
chr12_004053.1	_chr12_004053.1_X	0		2721	_chr12_004053.1_Y	0		2721	2721	0.0859
chr12_004059.1	_chr12_004059.1_X	0		1122	_chr12_004059.1_Y	0		1122	1122	0.0396
chr12_004072.1	_chr12_004072.1_X	0		615	_chr12_004072.1_Y	0		615	615	0.0139
chr12_004081.1	_chr12_004081.1_X	0		1089	_chr12_004081.1_Y	0		1089	1089	0
chr12_004084.1	_chr12_004084.1_X	0		1092	_chr12_004084.1_Y	1	,1066	1092	1092	0.0411
chr12_004111.1	_chr12_004111.1_X	0		2094	_chr12_004111.1_Y	1	,1882	2094	2094	0.0246
chr12_004126.1	_chr12_004126.1_X	0		363	_chr12_004126.1_Y	0		363	363	0.0195
chr12_004145.1	_chr12_004145.1_X	0		1503	_chr12_004145.1_Y	0		1503	1503	0.0241
chr12_004153.1	_chr12_004153.1_X	0		1176	_chr12_004153.1_Y	0		1176	1176	0.0387
chr12_004171.1	_chr12_004171.1_X	0		888	_chr12_004171.1_Y	0		888	888	0.0584
chr12_004189.1	_chr12_004189.1_X	0		1350	_chr12_004189.1_Y	0		1350	1350	0.0294
chr12_004190.1	_chr12_004190.1_X	0		669	_chr12_004190.1_Y	0		669	669	0.0120
chr12_004199.1	_chr12_004199.1_X	0		624	_chr12_004199.1_Y	0		624	624	0.0119
chr12_004200.1	_chr12_004200.1_X	0		1878	_chr12_004200.1_Y	0		1878	1878	0.0437
chr12_004206.1	_chr12_004206.1_X	0		4938	_chr12_004206.1_Y	0		4938	4938	0.0229
chr12_004226.1	_chr12_004226.1_X	0		1833	_chr12_004226.1_Y	0		1833	1833	0.0532
chr12_004244.1	_chr12_004244.1_X	0		3714	_chr12_004244.1_Y	0		3714	3714	0.0362
chr12_004266.1	_chr12_004266.1_X	0		936	_chr12_004266.1_Y	0		936	936	0.0316
chr12_004267.1	_chr12_004267.1_X	0		1569	_chr12_004267.1_Y	0		1569	1569	0.0156
chr12_004278.1	_chr12_004278.1_X	0		1368	_chr12_004278.1_Y	0		1368	1368	0.0316
chr12_004305.1	_chr12_004305.1_X	0		1821	_chr12_004305.1_Y	0		1821	1821	0.0549
chr12_004310.1	_chr12_004310.1_X	0		627	_chr12_004310.1_Y	0		627	627	0.0141
chr12_004315.1	_chr12_004315.1_X	0		933	_chr12_004315.1_Y	0		933	933	0
chr12_004382.1	_chr12_004382.1_X	0		2748	_chr12_004382.1_Y	0		2748	2748	0.0304
chr12_004385.1	_chr12_004385.1_X	0		474	_chr12_004385.1_Y	1	,172	474	474	0.0265
chr12_004389.1	_chr12_004389.1_X	0		759	_chr12_004389.1_Y	0		759	759	0.0306
chr12_004400.1	_chr12_004400.1_X	0		765	_chr12_004400.1_Y	0		765	765	0.0401
chr12_004405.1	_chr12_004405.1_X	0		1596	_chr12_004405.1_Y	0		1596	1596	0.0093
chr12_004408.1	_chr12_004408.1_X	0		819	_chr12_004408.1_Y	0		819	819	0.0489
chr12_004418.1	_chr12_004418.1_X	0		1446	_chr12_004418.1_Y	0		1446	1446	0.0350
chr12_004421.1	_chr12_004421.1_X	0		1683	_chr12_004421.1_Y	0		1683	1683	0.0402
chr12_004433.1	_chr12_004433.1_X	0		906	_chr12_004433.1_Y	0		906	906	0.0042
chr12_004455.1	_chr12_004455.1_X	0		693	_chr12_004455.1_Y	0		693	693	0.0739
chr12_004457.1	_chr12_004457.1_X	0		2331	_chr12_004457.1_Y	0		2331	2331	0.0057
chr12_004459.1	_chr12_004459.1_X	0		1557	_chr12_004459.1_Y	0		1557	1557	0.0331
chr12_004464.1	_chr12_004464.1_X	0		2601	_chr12_004464.1_Y	0		2601	2601	0.0421
chr12_004469.1	_chr12_004469.1_X	0		822	_chr12_004469.1_Y	0		822	822	0.0156
chr12_004471.1	_chr12_004471.1_X	0		1710	_chr12_004471.1_Y	0		1710	1710	0.0195
chr12_004487.1	_chr12_004487.1_X	0		378	_chr12_004487.1_Y	0		378	378	0.0678
chr12_004490.1	_chr12_004490.1_X	0		1893	_chr12_004490.1_Y	0		1893	1893	0.0533
chr12_004500.1	_chr12_004500.1_X	0		1938	_chr12_004500.1_Y	0		1938	1938	0.0269
chr12_004510.1	_chr12_004510.1_X	0		1200	_chr12_004510.1_Y	0		1200	1200	0.0468
chr12_004511.1	_chr12_004511.1_X	0		1194	_chr12_004511.1_Y	0		1194	1194	0.0860
chr12_004519.1	_chr12_004519.1_X	0		3999	_chr12_004519.1_Y	0		3999	3999	0.0275
chr12_004523.1	_chr12_004523.1_X	0		1344	_chr12_004523.1_Y	0		1344	1344	0.0108
chr12_004576.1	_chr12_004576.1_X	0		723	_chr12_004576.1_Y	0		723	723	0.1077
chr12_004577.1	_chr12_004577.1_X	0		12618	_chr12_004577.1_Y	0		12618	12618	0.0222
chr12_004592.1	_chr12_004592.1_X	0		1614	_chr12_004592.1_Y	0		1614	1614	0.0222
chr12_004593.1	_chr12_004593.1_X	0		2091	_chr12_004593.1_Y	0		2091	2091	0.0603
chr12_004598.1	_chr12_004598.1_X	0		894	_chr12_004598.1_Y	0		894	894	0.1296
chr12_004614.1	_chr12_004614.1_X	0		1782	_chr12_004614.1_Y	0		1782	1782	0.0445
chr12_004618.1	_chr12_004618.1_X	0		1254	_chr12_004618.1_Y	0		1254	1254	0.0660
chr12_004631.1	_chr12_004631.1_X	0		780	_chr12_004631.1_Y	0		780	780	0
chr12_004639.1	_chr12_004639.1_X	0		1869	_chr12_004639.1_Y	0		1869	1869	0.1023
chr12_004641.1	_chr12_004641.1_X	0		291	_chr12_004641.1_Y	0		291	291	0.0185
chr12_004652.1	_chr12_004652.1_X	0		960	_chr12_004652.1_Y	0		960	960	0.0124
chr12_004660.1	_chr12_004660.1_X	0		867	_chr12_004660.1_Y	0		867	867	0.0489
chr12_004662.1	_chr12_004662.1_X	0		1386	_chr12_004662.1_Y	0		1386	1386	0.0503
chr12_004674.1	_chr12_004674.1_X	0		1515	_chr12_004674.1_Y	0		1515	1515	0.1573
chr12_004687.1	_chr12_004687.1_X	0		633	_chr12_004687.1_Y	0		633	633	0.0635
chr12_004701.1	_chr12_004701.1_X	0		1518	_chr12_004701.1_Y	0		1518	1518	0.0432
chr12_004702.1	_chr12_004702.1_X	0		837	_chr12_004702.1_Y	0		837	837	0.0171
chr12_004706.1	_chr12_004706.1_X	0		576	_chr12_004706.1_Y	0		576	576	0.0096
chr12_004707.1	_chr12_004707.1_X	0		558	_chr12_004707.1_Y	0		558	558	0
chr12_004711.1	_chr12_004711.1_X	0		1041	_chr12_004711.1_Y	0		1041	1041	0
chr12_004717.1	_chr12_004717.1_X	0		420	_chr12_004717.1_Y	0		420	420	0.0463
chr12_004719.1	_chr12_004719.1_X	0		753	_chr12_004719.1_Y	0		753	753	0.0394
chr12_004720.1	_chr12_004720.1_X	0		312	_chr12_004720.1_Y	0		312	312	0
chr12_004731.1	_chr12_004731.1_X	0		1374	_chr12_004731.1_Y	0		1374	1374	0.0686
chr12_004737.1	_chr12_004737.1_X	0		873	_chr12_004737.1_Y	0		873	873	0
chr12_004741.1	_chr12_004741.1_X	0		486	_chr12_004741.1_Y	0		486	486	0
chr12_004744.1	_chr12_004744.1_X	0		1980	_chr12_004744.1_Y	0		1980	1980	0.0245
chr12_004745.1	_chr12_004745.1_X	0		816	_chr12_004745.1_Y	0		816	816	0.0276
chr12_004746.1	_chr12_004746.1_X	0		1218	_chr12_004746.1_Y	0		1218	1218	0.0743
chr12_004747.1	_chr12_004747.1_X	0		1836	_chr12_004747.1_Y	0		1836	1836	0.0305
chr12_004765.1	_chr12_004765.1_X	0		3096	_chr12_004765.1_Y	0		3096	3096	0.0406
chr12_004768.1	_chr12_004768.1_X	0		2436	_chr12_004768.1_Y	0		2436	2436	0.0623
chr12_004774.1	_chr12_004774.1_X	0		1440	_chr12_004774.1_Y	0		1440	1440	0
chr12_004775.1	_chr12_004775.1_X	0		1947	_chr12_004775.1_Y	0		1947	1947	0.0568
chr12_004779.1	_chr12_004779.1_X	0		3351	_chr12_004779.1_Y	0		3351	3351	0.0628
chr12_004780.1	_chr12_004780.1_X	0		3342	_chr12_004780.1_Y	0		3342	3342	0.0590
chr12_004781.1	_chr12_004781.1_X	0		4182	_chr12_004781.1_Y	0		4182	4182	0.0506
chr12_004785.1	_chr12_004785.1_X	0		1236	_chr12_004785.1_Y	0		1236	1236	0.0446
chr12_004786.1	_chr12_004786.1_X	0		1758	_chr12_004786.1_Y	0		1758	1758	0.0422
chr12_004787.1	_chr12_004787.1_X	0		2931	_chr12_004787.1_Y	0		2931	2931	0.0450
chr12_004792.1	_chr12_004792.1_X	0		1164	_chr12_004792.1_Y	0		1164	1164	0
chr12_004795.1	_chr12_004795.1_X	0		3099	_chr12_004795.1_Y	0		3099	3099	0.0604
chr12_004796.1	_chr12_004796.1_X	0		756	_chr12_004796.1_Y	0		756	756	0.0052
chr12_004799.1	_chr12_004799.1_X	0		966	_chr12_004799.1_Y	0		966	966	0.0060
chr12_004800.1	_chr12_004800.1_X	0		1407	_chr12_004800.1_Y	0		1407	1407	0.0264
chr12_004801.1	_chr12_004801.1_X	0		1302	_chr12_004801.1_Y	0		1302	1302	0
chr12_004802.1	_chr12_004802.1_X	0		1125	_chr12_004802.1_Y	0		1125	1125	0.0091
chr12_004806.1	_chr12_004806.1_X	0		1905	_chr12_004806.1_Y	0		1905	1905	0.0171
chr12_004807.1	_chr12_004807.1_X	0		6663	_chr12_004807.1_Y	0		6663	6663	0.0180
chr12_004808.1	_chr12_004808.1_X	0		1143	_chr12_004808.1_Y	0		1143	1143	0.0224
chr12_004812.1	_chr12_004812.1_X	0		651	_chr12_004812.1_Y	0		651	651	0.0479
chr12_004813.1	_chr12_004813.1_X	0		453	_chr12_004813.1_Y	0		453	453	0.0588
chr12_004816.1	_chr12_004816.1_X	0		585	_chr12_004816.1_Y	0		585	585	0
chr12_004819.1	_chr12_004819.1_X	0		2454	_chr12_004819.1_Y	0		2454	2454	0.0092
chr12_004823.1	_chr12_004823.1_X	0		759	_chr12_004823.1_Y	0		759	759	0
chr12_004827.1	_chr12_004827.1_X	0		2583	_chr12_004827.1_Y	0		2583	2583	0.0054
chr12_004828.1	_chr12_004828.1_X	0		1458	_chr12_004828.1_Y	0		1458	1458	0
chr12_004829.1	_chr12_004829.1_X	0		2481	_chr12_004829.1_Y	0		2481	2481	0.0061
chr12_004831.1	_chr12_004831.1_X	0		378	_chr12_004831.1_Y	0		378	378	0.0104
chr12_004833.1	_chr12_004833.1_X	0		687	_chr12_004833.1_Y	0		687	687	0
chr12_004834.1	_chr12_004834.1_X	0		201	_chr12_004834.1_Y	0		201	201	0
chr12_004835.1	_chr12_004835.1_X	0		1158	_chr12_004835.1_Y	0		1158	1158	0
chr12_004841.1	_chr12_004841.1_X	0		501	_chr12_004841.1_Y	0		501	501	0
chr12_004846.1	_chr12_004846.1_X	0		1905	_chr12_004846.1_Y	0		1905	1905	0
chr12_004852.1	_chr12_004852.1_X	0		378	_chr12_004852.1_Y	0		378	378	0.0195
chr12_004853.1	_chr12_004853.1_X	0		780	_chr12_004853.1_Y	0		780	780	0
chr12_004854.1	_chr12_004854.1_X	0		414	_chr12_004854.1_Y	0		414	414	0
chr12_004855.1	_chr12_004855.1_X	0		537	_chr12_004855.1_Y	0		537	537	0.0066
chr12_004856.1	_chr12_004856.1_X	0		3672	_chr12_004856.1_Y	0		3672	3672	0.0021
chr12_004857.1	_chr12_004857.1_X	0		16221	_chr12_004857.1_Y	0		16221	16221	0.0005
chr12_004859.1	_chr12_004859.1_X	0		1038	_chr12_004859.1_Y	0		1038	1038	0
chr12_004860.1	_chr12_004860.1_X	0		2451	_chr12_004860.1_Y	0		2451	2451	0.0016
chr12_004861.1	_chr12_004861.1_X	0		1524	_chr12_004861.1_Y	0		1524	1524	0.0117
chr12_004863.1	_chr12_004863.1_X	0		906	_chr12_004863.1_Y	0		906	906	0
chr12_004864.1	_chr12_004864.1_X	0		534	_chr12_004864.1_Y	0		534	534	0
chr12_004869.1	_chr12_004869.1_X	0		810	_chr12_004869.1_Y	0		810	810	0
chr12_004870.1	_chr12_004870.1_X	0		387	_chr12_004870.1_Y	0		387	387	0
chr12_004871.1	_chr12_004871.1_X	0		1506	_chr12_004871.1_Y	0		1506	1506	0.0027
chr12_004872.1	_chr12_004872.1_X	0		2019	_chr12_004872.1_Y	0		2019	2019	0.0038
chr12_004874.1	_chr12_004874.1_X	0		1236	_chr12_004874.1_Y	0		1236	1236	0.0033
chr12_004875.1	_chr12_004875.1_X	0		3561	_chr12_004875.1_Y	0		3561	3561	0.0016
chr12_004876.1	_chr12_004876.1_X	0		900	_chr12_004876.1_Y	0		900	900	0.0330
chr12_004877.1	_chr12_004877.1_X	0		5493	_chr12_004877.1_Y	0		5493	5493	0.0015
chr12_004879.1	_chr12_004879.1_X	0		1134	_chr12_004879.1_Y	0		1134	1134	0
chr12_004880.1	_chr12_004880.1_X	0		717	_chr12_004880.1_Y	1	,541	717	717	0
chr12_004881.1	_chr12_004881.1_X	0		336	_chr12_004881.1_Y	0		336	336	0
chr12_004883.1	_chr12_004883.1_X	0		1773	_chr12_004883.1_Y	0		1773	1773	0.0030
chr12_004884.1	_chr12_004884.1_X	0		960	_chr12_004884.1_Y	0		960	960	0
chr12_004886.1	_chr12_004886.1_X	0		3240	_chr12_004886.1_Y	0		3240	3240	0.0086
chr12_004887.1	_chr12_004887.1_X	0		939	_chr12_004887.1_Y	0		939	939	0.0142
chr12_004888.1	_chr12_004888.1_X	0		4473	_chr12_004888.1_Y	0		4473	4473	0.0046
chr12_004893.1	_chr12_004893.1_X	0		1362	_chr12_004893.1_Y	0		1362	1362	0.0103
chr12_004895.1	_chr12_004895.1_X	0		1419	_chr12_004895.1_Y	0		1419	1419	0.0102
chr12_004897.1	_chr12_004897.1_X	0		1545	_chr12_004897.1_Y	0		1545	1545	0.0054
chr12_004900.1	_chr12_004900.1_X	0		1674	_chr12_004900.1_Y	0		1674	1674	0.0023
chr12_004910.1	_chr12_004910.1_X	0		2238	_chr12_004910.1_Y	0		2238	2238	0
chr12_004911.1	_chr12_004911.1_X	0		480	_chr12_004911.1_Y	0		480	480	0.0220
chr12_004916.1	_chr12_004916.1_X	0		1179	_chr12_004916.1_Y	0		1179	1179	0
chr12_004918.1	_chr12_004918.1_X	0		2220	_chr12_004918.1_Y	0		2220	2220	0
chr12_004925.1	_chr12_004925.1_X	0		951	_chr12_004925.1_Y	0		951	951	0.0228
chr12_004926.1	_chr12_004926.1_X	0		1656	_chr12_004926.1_Y	0		1656	1656	0.1157
chr12_004927.1	_chr12_004927.1_X	0		1578	_chr12_004927.1_Y	0		1578	1578	0
chr12_004928.1	_chr12_004928.1_X	0		1050	_chr12_004928.1_Y	0		1050	1050	0.0288
chr12_004931.1	_chr12_004931.1_X	0		645	_chr12_004931.1_Y	1	,244	645	645	0.0849
chr12_004932.1	_chr12_004932.1_X	0		309	_chr12_004932.1_Y	0		309	309	0
chr12_004936.1	_chr12_004936.1_X	0		1065	_chr12_004936.1_Y	0		1065	1065	0.0134
chr12_004937.1	_chr12_004937.1_X	0		4299	_chr12_004937.1_Y	0		4299	4299	0.0458
chr12_004938.1	_chr12_004938.1_X	0		669	_chr12_004938.1_Y	0		669	669	0
chr12_004940.1	_chr12_004940.1_X	0		1488	_chr12_004940.1_Y	0		1488	1488	0.0369
chr12_004941.1	_chr12_004941.1_X	0		2394	_chr12_004941.1_Y	0		2394	2394	0.0179
chr12_004944.1	_chr12_004944.1_X	0		1773	_chr12_004944.1_Y	0		1773	1773	0.0198
chr12_004947.1	_chr12_004947.1_X	0		5397	_chr12_004947.1_Y	0		5397	5397	0.0227
chr12_004948.1	_chr12_004948.1_X	0		2925	_chr12_004948.1_Y	0		2925	2925	0.0281
chr12_004949.1	_chr12_004949.1_X	0		2772	_chr12_004949.1_Y	0		2772	2772	0.0291
chr12_004951.1	_chr12_004951.1_X	0		972	_chr12_004951.1_Y	0		972	972	0.0041
chr12_004954.1	_chr12_004954.1_X	0		1323	_chr12_004954.1_Y	0		1323	1323	0.0203
chr12_004955.1	_chr12_004955.1_X	0		669	_chr12_004955.1_Y	0		669	669	0.0627
chr12_004956.1	_chr12_004956.1_X	0		963	_chr12_004956.1_Y	0		963	963	0.0271
chr12_004959.1	_chr12_004959.1_X	0		1200	_chr12_004959.1_Y	0		1200	1200	0.0709
chr12_004966.1	_chr12_004966.1_X	0		993	_chr12_004966.1_Y	0		993	993	0
chr12_004969.1	_chr12_004969.1_X	0		849	_chr12_004969.1_Y	0		849	849	0.0163
chr12_004971.1	_chr12_004971.1_X	0		702	_chr12_004971.1_Y	0		702	702	0
chr12_004972.1	_chr12_004972.1_X	0		2406	_chr12_004972.1_Y	0		2406	2406	0.0945
chr12_004973.1	_chr12_004973.1_X	0		594	_chr12_004973.1_Y	0		594	594	0.1587
chr12_004974.1	_chr12_004974.1_X	0		2055	_chr12_004974.1_Y	0		2055	2055	0.0136
chr12_004975.1	_chr12_004975.1_X	0		879	_chr12_004975.1_Y	0		879	879	0.0710
chr12_004977.1	_chr12_004977.1_X	0		786	_chr12_004977.1_Y	0		786	786	0.0116
chr12_004979.1	_chr12_004979.1_X	0		549	_chr12_004979.1_Y	0		549	549	0.0390
chr12_004988.1	_chr12_004988.1_X	0		1539	_chr12_004988.1_Y	0		1539	1539	0.0612
chr12_004992.1	_chr12_004992.1_X	0		885	_chr12_004992.1_Y	0		885	885	0.0166
chr12_004996.1	_chr12_004996.1_X	0		669	_chr12_004996.1_Y	0		669	669	0.0405
chr12_004998.1	_chr12_004998.1_X	0		1239	_chr12_004998.1_Y	0		1239	1239	0.0324
chr12_004999.1	_chr12_004999.1_X	0		1959	_chr12_004999.1_Y	0		1959	1959	0
chr12_005001.1	_chr12_005001.1_X	0		2502	_chr12_005001.1_Y	0		2502	2502	0.0086
chr12_005003.1	_chr12_005003.1_X	0		711	_chr12_005003.1_Y	0		711	711	0.0275
chr12_005004.1	_chr12_005004.1_X	0		1221	_chr12_005004.1_Y	0		1221	1221	0.0060
chr12_005006.1	_chr12_005006.1_X	0		399	_chr12_005006.1_Y	0		399	399	0.0802
chr12_005009.1	_chr12_005009.1_X	0		1809	_chr12_005009.1_Y	0		1809	1809	0.0603
chr12_005012.1	_chr12_005012.1_X	0		717	_chr12_005012.1_Y	0		717	717	0.0078
chr12_005013.1	_chr12_005013.1_X	0		1215	_chr12_005013.1_Y	0		1215	1215	0.0296
chr12_005014.1	_chr12_005014.1_X	0		1260	_chr12_005014.1_Y	0		1260	1260	0.0117
chr12_005019.1	_chr12_005019.1_X	0		1350	_chr12_005019.1_Y	0		1350	1350	0
chr12_005021.1	_chr12_005021.1_X	0		1347	_chr12_005021.1_Y	0		1347	1347	0.0773
chr12_005022.1	_chr12_005022.1_X	0		1053	_chr12_005022.1_Y	0		1053	1053	0
chr12_005023.1	_chr12_005023.1_X	0		2967	_chr12_005023.1_Y	0		2967	2967	0.0389
chr12_005029.1	_chr12_005029.1_X	0		1176	_chr12_005029.1_Y	0		1176	1176	0
chr12_005031.1	_chr12_005031.1_X	0		642	_chr12_005031.1_Y	0		642	642	0.0472
chr12_005034.1	_chr12_005034.1_X	0		1326	_chr12_005034.1_Y	0		1326	1326	0.0453
chr12_005038.1	_chr12_005038.1_X	0		1329	_chr12_005038.1_Y	0		1329	1329	0
chr12_005045.1	_chr12_005045.1_X	0		1848	_chr12_005045.1_Y	0		1848	1848	0.0699
chr12_005070.1	_chr12_005070.1_X	0		1245	_chr12_005070.1_Y	0		1245	1245	0.0759
chr12_005071.1	_chr12_005071.1_X	0		765	_chr12_005071.1_Y	0		765	765	0
chr12_005076.1	_chr12_005076.1_X	0		2229	_chr12_005076.1_Y	0		2229	2229	0
chr12_005078.1	_chr12_005078.1_X	0		633	_chr12_005078.1_Y	0		633	633	0
chr12_005083.1	_chr12_005083.1_X	0		2451	_chr12_005083.1_Y	0		2451	2451	0.0836
chr12_005086.1	_chr12_005086.1_X	0		2196	_chr12_005086.1_Y	0		2196	2196	0
chr12_005088.1	_chr12_005088.1_X	0		1590	_chr12_005088.1_Y	0		1590	1590	0.0566
chr12_005092.1	_chr12_005092.1_X	0		3036	_chr12_005092.1_Y	0		3036	3036	0.0823
chr12_005095.1	_chr12_005095.1_X	0		888	_chr12_005095.1_Y	0		888	888	0.1247
chr2_000340.1	_chr2_000340.1_X	0		3843	_chr2_000340.1_Y	0		3843	3843	0
chr3_000611.1	_chr3_000611.1_X	0		1506	_chr3_000611.1_Y	0		1506	1506	0.0056
chr3_001743.1	_chr3_001743.1_X	0		1413	_chr3_001743.1_Y	0		1413	1413	0.0033
chr3_003246.1	_chr3_003246.1_X	0		873	_chr3_003246.1_Y	0		873	873	0
chr3_003690.1	_chr3_003690.1_X	0		801	_chr3_003690.1_Y	0		801	801	0
chr4_000823.1	_chr4_000823.1_X	0		1833	_chr4_000823.1_Y	0		1833	1833	0.0190
chr4_002281.1	_chr4_002281.1_X	0		1536	_chr4_002281.1_Y	0		1536	1536	0.0384
chr4_002551.1	_chr4_002551.1_X	0		1692	_chr4_002551.1_Y	0		1692	1692	0.0079
chr5_001278.1	_chr5_001278.1_X	0		2289	_chr5_001278.1_Y	0		2289	2289	0.0035
chr5_001409.1	_chr5_001409.1_X	0		2145	_chr5_001409.1_Y	0		2145	2145	0
chr6_001728.1	_chr6_001728.1_X	0		885	_chr6_001728.1_Y	0		885	885	0.0051
chr7_000717.1	_chr7_000717.1_X	0		348	_chr7_000717.1_Y	0		348	348	0
chr8_002565.1	_chr8_002565.1_X	0		963	_chr8_002565.1_Y	0		963	963	0.0044
chr9_000147.1	_chr9_000147.1_X	0		723	_chr9_000147.1_Y	0		723	723	0.0134
chr9_000378.1	_chr9_000378.1_X	0		429	_chr9_000378.1_Y	0		429	429	0.0098
chr9_002990.1	_chr9_002990.1_X	0		1296	_chr9_002990.1_Y	0		1296	1296	0
