fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_004718.1	_chr12_004718.1_X	0		441	_chr12_004718.1_Y	0		441	441	0.0760
chr12_004719.1	_chr12_004719.1_X	0		753	_chr12_004719.1_Y	0		753	753	0.0221
chr12_004720.1	_chr12_004720.1_X	0		312	_chr12_004720.1_Y	0		312	312	0.0468
chr12_004727.1	_chr12_004727.1_X	0		1629	_chr12_004727.1_Y	0		1629	1629	0.0057
chr12_004731.1	_chr12_004731.1_X	0		1374	_chr12_004731.1_Y	0		1374	1374	0.0780
chr12_004745.1	_chr12_004745.1_X	0		816	_chr12_004745.1_Y	0		816	816	0.0352
chr12_004746.1	_chr12_004746.1_X	0		1218	_chr12_004746.1_Y	0		1218	1218	0.0386
chr12_004747.1	_chr12_004747.1_X	0		1836	_chr12_004747.1_Y	0		1836	1836	0
chr12_004758.1	_chr12_004758.1_X	0		1605	_chr12_004758.1_Y	0		1605	1605	0
chr12_004768.1	_chr12_004768.1_X	0		2436	_chr12_004768.1_Y	0		2436	2436	0.0260
chr12_004775.1	_chr12_004775.1_X	0		1947	_chr12_004775.1_Y	0		1947	1947	0.0194
chr12_004779.1	_chr12_004779.1_X	0		3351	_chr12_004779.1_Y	0		3351	3351	0.0488
chr12_004780.1	_chr12_004780.1_X	0		3342	_chr12_004780.1_Y	0		3342	3342	0.0467
chr12_004781.1	_chr12_004781.1_X	0		4182	_chr12_004781.1_Y	0		4182	4182	0.0455
chr12_004785.1	_chr12_004785.1_X	0		1236	_chr12_004785.1_Y	0		1236	1236	0.0525
chr12_004786.1	_chr12_004786.1_X	0		1758	_chr12_004786.1_Y	0		1758	1758	0.0021
chr12_004787.1	_chr12_004787.1_X	0		2931	_chr12_004787.1_Y	0		2931	2931	0.0375
chr12_004795.1	_chr12_004795.1_X	0		3099	_chr12_004795.1_Y	0		3099	3099	0.0310
chr12_004800.1	_chr12_004800.1_X	0		1407	_chr12_004800.1_Y	0		1407	1407	0.0193
chr12_004801.1	_chr12_004801.1_X	0		1302	_chr12_004801.1_Y	0		1302	1302	0
chr12_004802.1	_chr12_004802.1_X	0		1125	_chr12_004802.1_Y	0		1125	1125	0.0093
chr12_004806.1	_chr12_004806.1_X	0		1905	_chr12_004806.1_Y	0		1905	1905	0.0559
chr12_004807.1	_chr12_004807.1_X	0		6663	_chr12_004807.1_Y	0		6663	6663	0.0170
chr12_004808.1	_chr12_004808.1_X	0		1143	_chr12_004808.1_Y	0		1143	1143	0.0069
chr12_004812.1	_chr12_004812.1_X	0		651	_chr12_004812.1_Y	0		651	651	0.0485
chr12_004819.1	_chr12_004819.1_X	0		2454	_chr12_004819.1_Y	0		2454	2454	0.0193
chr12_004825.1	_chr12_004825.1_X	0		2223	_chr12_004825.1_Y	0		2223	2223	0.0087
chr12_004827.1	_chr12_004827.1_X	0		2583	_chr12_004827.1_Y	0		2583	2583	0.0320
chr12_004828.1	_chr12_004828.1_X	0		1458	_chr12_004828.1_Y	0		1458	1458	0.0029
chr12_004829.1	_chr12_004829.1_X	0		2481	_chr12_004829.1_Y	0		2481	2481	0.0032
chr12_004830.1	_chr12_004830.1_X	0		390	_chr12_004830.1_Y	0		390	390	0
chr12_004831.1	_chr12_004831.1_X	0		378	_chr12_004831.1_Y	0		378	378	0
chr12_004833.1	_chr12_004833.1_X	0		687	_chr12_004833.1_Y	0		687	687	0.0052
chr12_004834.1	_chr12_004834.1_X	0		201	_chr12_004834.1_Y	0		201	201	0.0179
chr12_004835.1	_chr12_004835.1_X	0		1158	_chr12_004835.1_Y	0		1158	1158	0.0033
chr12_004852.1	_chr12_004852.1_X	0		378	_chr12_004852.1_Y	0		378	378	0
chr12_004853.1	_chr12_004853.1_X	0		780	_chr12_004853.1_Y	0		780	780	0.0052
chr12_004854.1	_chr12_004854.1_X	0		414	_chr12_004854.1_Y	0		414	414	0.0166
chr12_004855.1	_chr12_004855.1_X	0		537	_chr12_004855.1_Y	0		537	537	0.0161
chr12_004856.1	_chr12_004856.1_X	0		3672	_chr12_004856.1_Y	0		3672	3672	0.0086
chr12_004857.1	_chr12_004857.1_X	0		16221	_chr12_004857.1_Y	0		16221	16221	0.0027
chr12_004859.1	_chr12_004859.1_X	0		1038	_chr12_004859.1_Y	0		1038	1038	0.0157
chr12_004860.1	_chr12_004860.1_X	0		2451	_chr12_004860.1_Y	0		2451	2451	0.0070
chr12_004861.1	_chr12_004861.1_X	0		1524	_chr12_004861.1_Y	0		1524	1524	0.0024
chr12_004863.1	_chr12_004863.1_X	0		906	_chr12_004863.1_Y	0		906	906	0.0084
chr12_004865.1	_chr12_004865.1_X	0		357	_chr12_004865.1_Y	0		357	357	0.0205
chr12_004871.1	_chr12_004871.1_X	0		1506	_chr12_004871.1_Y	0		1506	1506	0.0050
chr12_004872.1	_chr12_004872.1_X	0		2019	_chr12_004872.1_Y	0		2019	2019	0.0040
chr12_004874.1	_chr12_004874.1_X	0		1236	_chr12_004874.1_Y	0		1236	1236	0.0097
chr12_004875.1	_chr12_004875.1_X	0		3561	_chr12_004875.1_Y	0		3561	3561	0.0041
chr12_004876.1	_chr12_004876.1_X	0		900	_chr12_004876.1_Y	0		900	900	0
chr12_004877.1	_chr12_004877.1_X	0		5493	_chr12_004877.1_Y	0		5493	5493	0.0021
chr12_004878.1	_chr12_004878.1_X	0		1449	_chr12_004878.1_Y	0		1449	1449	0.0161
chr12_004880.1	_chr12_004880.1_X	0		717	_chr12_004880.1_Y	0		717	717	0
chr12_004883.1	_chr12_004883.1_X	0		1773	_chr12_004883.1_Y	0		1773	1773	0.0101
chr12_004884.1	_chr12_004884.1_X	0		960	_chr12_004884.1_Y	0		960	960	0.0043
chr12_004886.1	_chr12_004886.1_X	0		3240	_chr12_004886.1_Y	0		3240	3240	0.0149
chr12_004887.1	_chr12_004887.1_X	0		939	_chr12_004887.1_Y	0		939	939	0.0236
chr12_004888.1	_chr12_004888.1_X	0		4473	_chr12_004888.1_Y	0		4473	4473	0.0046
chr12_004893.1	_chr12_004893.1_X	0		1362	_chr12_004893.1_Y	0		1362	1362	0.0056
chr12_004895.1	_chr12_004895.1_X	0		1419	_chr12_004895.1_Y	0		1419	1419	0.0030
chr12_004897.1	_chr12_004897.1_X	0		1545	_chr12_004897.1_Y	0		1545	1545	0.0108
chr12_004900.1	_chr12_004900.1_X	0		1674	_chr12_004900.1_Y	0		1674	1674	0
chr12_004909.1	_chr12_004909.1_X	0		1389	_chr12_004909.1_Y	0		1389	1389	0.0189
chr12_004911.1	_chr12_004911.1_X	0		480	_chr12_004911.1_Y	0		480	480	0.0209
chr12_004912.1	_chr12_004912.1_X	0		1911	_chr12_004912.1_Y	0		1911	1911	0
chr12_004925.1	_chr12_004925.1_X	0		951	_chr12_004925.1_Y	0		951	951	0.0199
chr12_004926.1	_chr12_004926.1_X	0		1656	_chr12_004926.1_Y	0		1656	1656	0.0946
chr12_004928.1	_chr12_004928.1_X	0		1050	_chr12_004928.1_Y	0		1050	1050	0.0220
chr12_004931.1	_chr12_004931.1_X	0		645	_chr12_004931.1_Y	0		645	645	0.0248
chr12_004936.1	_chr12_004936.1_X	0		1065	_chr12_004936.1_Y	0		1065	1065	0.0251
chr12_004937.1	_chr12_004937.1_X	0		4299	_chr12_004937.1_Y	0		4299	4299	0.0360
chr12_004940.1	_chr12_004940.1_X	0		1488	_chr12_004940.1_Y	0		1488	1488	0.0541
chr12_004941.1	_chr12_004941.1_X	0		2394	_chr12_004941.1_Y	0		2394	2394	0.0437
chr12_004944.1	_chr12_004944.1_X	0		1773	_chr12_004944.1_Y	0		1773	1773	0.0115
chr12_004948.1	_chr12_004948.1_X	0		2925	_chr12_004948.1_Y	0		2925	2925	0.0414
chr12_004949.1	_chr12_004949.1_X	0		2772	_chr12_004949.1_Y	0		2772	2772	0.0326
chr12_004950.1	_chr12_004950.1_X	0		2109	_chr12_004950.1_Y	0		2109	2109	0
chr12_004951.1	_chr12_004951.1_X	0		972	_chr12_004951.1_Y	0		972	972	0.0185
chr12_004954.1	_chr12_004954.1_X	0		1323	_chr12_004954.1_Y	0		1323	1323	0.0218
chr12_004955.1	_chr12_004955.1_X	0		669	_chr12_004955.1_Y	0		669	669	0.0237
chr12_004959.1	_chr12_004959.1_X	0		1200	_chr12_004959.1_Y	0		1200	1200	0.0649
chr12_004963.1	_chr12_004963.1_X	0		1734	_chr12_004963.1_Y	0		1734	1734	0
chr12_004965.1	_chr12_004965.1_X	0		1887	_chr12_004965.1_Y	0		1887	1887	0
chr12_004969.1	_chr12_004969.1_X	0		849	_chr12_004969.1_Y	0		849	849	0
chr12_004972.1	_chr12_004972.1_X	0		2406	_chr12_004972.1_Y	0		2406	2406	0.0730
chr12_004973.1	_chr12_004973.1_X	0		594	_chr12_004973.1_Y	0		594	594	0.1108
chr12_004974.1	_chr12_004974.1_X	0		2055	_chr12_004974.1_Y	0		2055	2055	0.0198
chr12_004975.1	_chr12_004975.1_X	0		879	_chr12_004975.1_Y	0		879	879	0.0535
chr12_004979.1	_chr12_004979.1_X	0		549	_chr12_004979.1_Y	0		549	549	0
chr12_004982.1	_chr12_004982.1_X	0		1611	_chr12_004982.1_Y	0		1611	1611	0
chr12_004988.1	_chr12_004988.1_X	0		1539	_chr12_004988.1_Y	0		1539	1539	0.0310
chr12_004996.1	_chr12_004996.1_X	0		669	_chr12_004996.1_Y	0		669	669	0.0446
chr12_004997.1	_chr12_004997.1_X	0		2073	_chr12_004997.1_Y	0		2073	2073	0
chr12_004998.1	_chr12_004998.1_X	0		1239	_chr12_004998.1_Y	0		1239	1239	0.0181
chr12_005001.1	_chr12_005001.1_X	0		2502	_chr12_005001.1_Y	0		2502	2502	0.0045
chr12_005002.1	_chr12_005002.1_X	0		786	_chr12_005002.1_Y	0		786	786	0.0048
chr12_005003.1	_chr12_005003.1_X	0		711	_chr12_005003.1_Y	0		711	711	0
chr12_005005.1	_chr12_005005.1_X	0		1818	_chr12_005005.1_Y	0		1818	1818	0.0136
chr12_005007.1	_chr12_005007.1_X	0		1827	_chr12_005007.1_Y	0		1827	1827	0.0078
chr12_005008.1	_chr12_005008.1_X	0		174	_chr12_005008.1_Y	0		174	174	0
chr12_005009.1	_chr12_005009.1_X	0		1809	_chr12_005009.1_Y	0		1809	1809	0.0624
chr12_005014.1	_chr12_005014.1_X	0		1260	_chr12_005014.1_Y	0		1260	1260	0
chr12_005018.1	_chr12_005018.1_X	0		2079	_chr12_005018.1_Y	0		2079	2079	0
chr12_005021.1	_chr12_005021.1_X	0		1347	_chr12_005021.1_Y	0		1347	1347	0.0079
chr12_005022.1	_chr12_005022.1_X	0		1053	_chr12_005022.1_Y	0		1053	1053	0.0174
chr12_005027.1	_chr12_005027.1_X	0		1458	_chr12_005027.1_Y	0		1458	1458	0
chr12_005030.1	_chr12_005030.1_X	0		849	_chr12_005030.1_Y	0		849	849	0
chr12_005033.1	_chr12_005033.1_X	0		735	_chr12_005033.1_Y	0		735	735	0
chr12_005034.1	_chr12_005034.1_X	0		1326	_chr12_005034.1_Y	0		1326	1326	0
chr12_005045.1	_chr12_005045.1_X	0		1848	_chr12_005045.1_Y	0		1848	1848	0.0309
chr12_005054.1	_chr12_005054.1_X	0		4365	_chr12_005054.1_Y	0		4365	4365	0
chr12_005064.1	_chr12_005064.1_X	0		1905	_chr12_005064.1_Y	0		1905	1905	0.0588
chr12_005065.1	_chr12_005065.1_X	0		1221	_chr12_005065.1_Y	0		1221	1221	0
chr12_005069.1	_chr12_005069.1_X	0		3141	_chr12_005069.1_Y	0		3141	3141	0
chr12_005070.1	_chr12_005070.1_X	0		1245	_chr12_005070.1_Y	0		1245	1245	0.0770
chr12_005071.1	_chr12_005071.1_X	0		765	_chr12_005071.1_Y	0		765	765	0
chr12_005083.1	_chr12_005083.1_X	0		2451	_chr12_005083.1_Y	0		2451	2451	0.0705
chr12_005088.1	_chr12_005088.1_X	0		1590	_chr12_005088.1_Y	0		1590	1590	0.0300
chr12_005092.1	_chr12_005092.1_X	0		3036	_chr12_005092.1_Y	0		3036	3036	0.0313
chr12_005095.1	_chr12_005095.1_X	0		888	_chr12_005095.1_Y	0		888	888	0.0165
chr2_000503.1	_chr2_000503.1_X	0		2169	_chr2_000503.1_Y	0		2169	2169	0.0050
chr2_001664.1	_chr2_001664.1_X	0		1128	_chr2_001664.1_Y	0		1128	1128	0
chr2_002082.1	_chr2_002082.1_X	0		1389	_chr2_002082.1_Y	0		1389	1389	0.0183
chr2_002760.1	_chr2_002760.1_X	0		1947	_chr2_002760.1_Y	0		1947	1947	0.0237
chr2_003018.1	_chr2_003018.1_X	0		1254	_chr2_003018.1_Y	1	,967	1254	1254	0.0189
chr2_003968.1	_chr2_003968.1_X	0		183	_chr2_003968.1_Y	0		183	183	0
chr3_000482.1	_chr3_000482.1_X	0		1923	_chr3_000482.1_Y	0		1923	1923	0.0167
chr4_002281.1	_chr4_002281.1_X	0		1536	_chr4_002281.1_Y	0		1536	1536	0.0112
chr5_000706.1	_chr5_000706.1_X	0		3114	_chr5_000706.1_Y	0		3114	3114	0.0250
chr5_000820.1	_chr5_000820.1_X	0		360	_chr5_000820.1_Y	0		360	360	0
chr5_000850.1	_chr5_000850.1_X	0		1239	_chr5_000850.1_Y	0		1239	1239	0.0241
chr5_001409.1	_chr5_001409.1_X	0		2145	_chr5_001409.1_Y	0		2145	2145	0
chr6_000314.1	_chr6_000314.1_X	0		1155	_chr6_000314.1_Y	0		1155	1155	0
chr6_000325.1	_chr6_000325.1_X	0		1458	_chr6_000325.1_Y	0		1458	1458	0.0082
chr6_000494.1	_chr6_000494.1_X	0		1845	_chr6_000494.1_Y	0		1845	1845	0.0132
chr6_000653.1	_chr6_000653.1_X	0		531	_chr6_000653.1_Y	0		531	531	0
chr6_000686.1	_chr6_000686.1_X	0		447	_chr6_000686.1_Y	0		447	447	0.0097
chr6_000696.1	_chr6_000696.1_X	0		2757	_chr6_000696.1_Y	0		2757	2757	0.0105
chr6_000697.1	_chr6_000697.1_X	0		1311	_chr6_000697.1_Y	0		1311	1311	0.0104
chr6_000836.1	_chr6_000836.1_X	0		1764	_chr6_000836.1_Y	0		1764	1764	0.0301
chr6_001728.1	_chr6_001728.1_X	0		885	_chr6_001728.1_Y	0		885	885	0
chr6_003128.1	_chr6_003128.1_X	0		2043	_chr6_003128.1_Y	0		2043	2043	0.0021
chr6_003397.1	_chr6_003397.1_X	0		2286	_chr6_003397.1_Y	0		2286	2286	0.0193
chr6_003406.1	_chr6_003406.1_X	0		1362	_chr6_003406.1_Y	0		1362	1362	0
chr6_003421.1	_chr6_003421.1_X	0		609	_chr6_003421.1_Y	0		609	609	0
chr6_003448.1	_chr6_003448.1_X	0		1665	_chr6_003448.1_Y	0		1665	1665	0.0135
chr6_003451.1	_chr6_003451.1_X	0		1086	_chr6_003451.1_Y	0		1086	1086	0.0071
chr6_003493.1	_chr6_003493.1_X	0		936	_chr6_003493.1_Y	0		936	936	0
chr7_000535.1	_chr7_000535.1_X	0		2493	_chr7_000535.1_Y	0		2493	2493	0
chr7_001994.1	_chr7_001994.1_X	0		1155	_chr7_001994.1_Y	0		1155	1155	0.0035
chr8_000934.1	_chr8_000934.1_X	0		495	_chr8_000934.1_Y	0		495	495	0
chr8_002802.1	_chr8_002802.1_X	0		1170	_chr8_002802.1_Y	0		1170	1170	0
chr9_000557.1	_chr9_000557.1_X	0		846	_chr9_000557.1_Y	0		846	846	0.0180
