fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_004660.1	_chr12_004660.1_X	0		867	_chr12_004660.1_Y	0		867	867	0.0954
chr12_004662.1	_chr12_004662.1_X	0		1386	_chr12_004662.1_Y	0		1386	1386	0.0300
chr12_004674.1	_chr12_004674.1_X	0		1515	_chr12_004674.1_Y	0		1515	1515	0.0682
chr12_004687.1	_chr12_004687.1_X	0		633	_chr12_004687.1_Y	0		633	633	0.0063
chr12_004701.1	_chr12_004701.1_X	0		1518	_chr12_004701.1_Y	0		1518	1518	0.0924
chr12_004702.1	_chr12_004702.1_X	0		837	_chr12_004702.1_Y	0		837	837	0.0370
chr12_004706.1	_chr12_004706.1_X	0		576	_chr12_004706.1_Y	0		576	576	0.0301
chr12_004717.1	_chr12_004717.1_X	0		420	_chr12_004717.1_Y	0		420	420	0.0360
chr12_004718.1	_chr12_004718.1_X	0		441	_chr12_004718.1_Y	0		441	441	0.1645
chr12_004719.1	_chr12_004719.1_X	0		753	_chr12_004719.1_Y	0		753	753	0.0567
chr12_004720.1	_chr12_004720.1_X	0		312	_chr12_004720.1_Y	0		312	312	0.0505
chr12_004731.1	_chr12_004731.1_X	0		1374	_chr12_004731.1_Y	0		1374	1374	0.0775
chr12_004745.1	_chr12_004745.1_X	0		816	_chr12_004745.1_Y	0		816	816	0.0278
chr12_004746.1	_chr12_004746.1_X	0		1218	_chr12_004746.1_Y	0		1218	1218	0.0669
chr12_004747.1	_chr12_004747.1_X	0		1836	_chr12_004747.1_Y	0		1836	1836	0.0228
chr12_004768.1	_chr12_004768.1_X	0		2436	_chr12_004768.1_Y	0		2436	2436	0.0322
chr12_004775.1	_chr12_004775.1_X	0		1947	_chr12_004775.1_Y	0		1947	1947	0.0654
chr12_004779.1	_chr12_004779.1_X	0		3351	_chr12_004779.1_Y	0		3351	3351	0.0657
chr12_004780.1	_chr12_004780.1_X	0		3342	_chr12_004780.1_Y	0		3342	3342	0.0618
chr12_004781.1	_chr12_004781.1_X	0		4182	_chr12_004781.1_Y	0		4182	4182	0.0549
chr12_004785.1	_chr12_004785.1_X	0		1236	_chr12_004785.1_Y	0		1236	1236	0.0531
chr12_004786.1	_chr12_004786.1_X	0		1758	_chr12_004786.1_Y	0		1758	1758	0.0625
chr12_004787.1	_chr12_004787.1_X	0		2931	_chr12_004787.1_Y	0		2931	2931	0.0632
chr12_004795.1	_chr12_004795.1_X	0		3099	_chr12_004795.1_Y	0		3099	3099	0.0401
chr12_004796.1	_chr12_004796.1_X	0		756	_chr12_004796.1_Y	0		756	756	0
chr12_004800.1	_chr12_004800.1_X	0		1407	_chr12_004800.1_Y	0		1407	1407	0.0350
chr12_004802.1	_chr12_004802.1_X	0		1125	_chr12_004802.1_Y	0		1125	1125	0.0248
chr12_004806.1	_chr12_004806.1_X	0		1905	_chr12_004806.1_Y	0		1905	1905	0.0634
chr12_004807.1	_chr12_004807.1_X	0		6663	_chr12_004807.1_Y	0		6663	6663	0.0250
chr12_004808.1	_chr12_004808.1_X	0		1143	_chr12_004808.1_Y	0		1143	1143	0.0190
chr12_004811.1	_chr12_004811.1_X	0		3495	_chr12_004811.1_Y	0		3495	3495	0.0113
chr12_004812.1	_chr12_004812.1_X	0		651	_chr12_004812.1_Y	0		651	651	0.0526
chr12_004819.1	_chr12_004819.1_X	0		2454	_chr12_004819.1_Y	0		2454	2454	0.0348
chr12_004825.1	_chr12_004825.1_X	0		2223	_chr12_004825.1_Y	0		2223	2223	0.0419
chr12_004827.1	_chr12_004827.1_X	0		2583	_chr12_004827.1_Y	0		2583	2583	0.0276
chr12_004828.1	_chr12_004828.1_X	0		1458	_chr12_004828.1_Y	0		1458	1458	0.0291
chr12_004829.1	_chr12_004829.1_X	0		2481	_chr12_004829.1_Y	0		2481	2481	0.0151
chr12_004830.1	_chr12_004830.1_X	0		390	_chr12_004830.1_Y	0		390	390	0.0499
chr12_004833.1	_chr12_004833.1_X	0		687	_chr12_004833.1_Y	0		687	687	0
chr12_004835.1	_chr12_004835.1_X	0		1158	_chr12_004835.1_Y	0		1158	1158	0.0067
chr12_004838.1	_chr12_004838.1_X	0		1830	_chr12_004838.1_Y	0		1830	1830	0
chr12_004841.1	_chr12_004841.1_X	0		501	_chr12_004841.1_Y	0		501	501	0
chr12_004850.1	_chr12_004850.1_X	0		2757	_chr12_004850.1_Y	0		2757	2757	0.0061
chr12_004853.1	_chr12_004853.1_X	0		780	_chr12_004853.1_Y	0		780	780	0.0200
chr12_004854.1	_chr12_004854.1_X	0		414	_chr12_004854.1_Y	0		414	414	0
chr12_004855.1	_chr12_004855.1_X	0		537	_chr12_004855.1_Y	0		537	537	0
chr12_004856.1	_chr12_004856.1_X	0		3672	_chr12_004856.1_Y	0		3672	3672	0.0193
chr12_004860.1	_chr12_004860.1_X	0		2451	_chr12_004860.1_Y	0		2451	2451	0.0347
chr12_004861.1	_chr12_004861.1_X	0		1524	_chr12_004861.1_Y	0		1524	1524	0.0318
chr12_004864.1	_chr12_004864.1_X	0		534	_chr12_004864.1_Y	0		534	534	0.0037
chr12_004869.1	_chr12_004869.1_X	0		810	_chr12_004869.1_Y	0		810	810	0.0093
chr12_004870.1	_chr12_004870.1_X	0		387	_chr12_004870.1_Y	0		387	387	0.0326
chr12_004871.1	_chr12_004871.1_X	0		1506	_chr12_004871.1_Y	0		1506	1506	0.0178
chr12_004872.1	_chr12_004872.1_X	0		2019	_chr12_004872.1_Y	0		2019	2019	0.0161
chr12_004874.1	_chr12_004874.1_X	0		1236	_chr12_004874.1_Y	0		1236	1236	0.0261
chr12_004875.1	_chr12_004875.1_X	0		3561	_chr12_004875.1_Y	0		3561	3561	0.0141
chr12_004876.1	_chr12_004876.1_X	0		900	_chr12_004876.1_Y	0		900	900	0.0149
chr12_004877.1	_chr12_004877.1_X	0		5493	_chr12_004877.1_Y	0		5493	5493	0.0125
chr12_004883.1	_chr12_004883.1_X	0		1773	_chr12_004883.1_Y	0		1773	1773	0.0215
chr12_004884.1	_chr12_004884.1_X	0		960	_chr12_004884.1_Y	0		960	960	0.0098
chr12_004885.1	_chr12_004885.1_X	0		801	_chr12_004885.1_Y	0		801	801	0
chr12_004886.1	_chr12_004886.1_X	0		3240	_chr12_004886.1_Y	0		3240	3240	0.0248
chr12_004887.1	_chr12_004887.1_X	0		939	_chr12_004887.1_Y	0		939	939	0.0574
chr12_004888.1	_chr12_004888.1_X	0		4473	_chr12_004888.1_Y	0		4473	4473	0.0105
chr12_004893.1	_chr12_004893.1_X	0		1362	_chr12_004893.1_Y	0		1362	1362	0.0181
chr12_004895.1	_chr12_004895.1_X	0		1419	_chr12_004895.1_Y	0		1419	1419	0.0167
chr12_004897.1	_chr12_004897.1_X	0		1545	_chr12_004897.1_Y	0		1545	1545	0.0107
chr12_004909.1	_chr12_004909.1_X	0		1389	_chr12_004909.1_Y	0		1389	1389	0.0238
chr12_004910.1	_chr12_004910.1_X	0		2238	_chr12_004910.1_Y	0		2238	2238	0.0176
chr12_004911.1	_chr12_004911.1_X	0		480	_chr12_004911.1_Y	0		480	480	0.0654
chr12_004925.1	_chr12_004925.1_X	0		951	_chr12_004925.1_Y	0		951	951	0.0699
chr12_004926.1	_chr12_004926.1_X	0		1656	_chr12_004926.1_Y	0		1656	1656	0.1169
chr12_004928.1	_chr12_004928.1_X	0		1050	_chr12_004928.1_Y	0		1050	1050	0.0446
chr12_004931.1	_chr12_004931.1_X	0		645	_chr12_004931.1_Y	0		645	645	0.0575
chr12_004936.1	_chr12_004936.1_X	0		1065	_chr12_004936.1_Y	0		1065	1065	0.0315
chr12_004937.1	_chr12_004937.1_X	0		4299	_chr12_004937.1_Y	0		4299	4299	0.0588
chr12_004940.1	_chr12_004940.1_X	0		1488	_chr12_004940.1_Y	0		1488	1488	0.0701
chr12_004941.1	_chr12_004941.1_X	0		2394	_chr12_004941.1_Y	0		2394	2394	0.0543
chr12_004944.1	_chr12_004944.1_X	0		1773	_chr12_004944.1_Y	0		1773	1773	0.0231
chr12_004947.1	_chr12_004947.1_X	0		5397	_chr12_004947.1_Y	0		5397	5397	0.0475
chr12_004948.1	_chr12_004948.1_X	0		2925	_chr12_004948.1_Y	0		2925	2925	0.0564
chr12_004949.1	_chr12_004949.1_X	0		2772	_chr12_004949.1_Y	0		2772	2772	0.0479
chr12_004951.1	_chr12_004951.1_X	0		972	_chr12_004951.1_Y	0		972	972	0.0194
chr12_004954.1	_chr12_004954.1_X	0		1323	_chr12_004954.1_Y	0		1323	1323	0.0246
chr12_004956.1	_chr12_004956.1_X	0		963	_chr12_004956.1_Y	0		963	963	0.0340
chr12_004959.1	_chr12_004959.1_X	0		1200	_chr12_004959.1_Y	0		1200	1200	0.0950
chr12_004966.1	_chr12_004966.1_X	0		993	_chr12_004966.1_Y	0		993	993	0
chr12_004972.1	_chr12_004972.1_X	0		2406	_chr12_004972.1_Y	0		2406	2406	0.1009
chr12_004973.1	_chr12_004973.1_X	0		594	_chr12_004973.1_Y	0		594	594	0.1899
chr12_004974.1	_chr12_004974.1_X	0		2055	_chr12_004974.1_Y	0		2055	2055	0.0314
chr12_004975.1	_chr12_004975.1_X	0		879	_chr12_004975.1_Y	0		879	879	0.0735
chr12_004978.1	_chr12_004978.1_X	0		1530	_chr12_004978.1_Y	0		1530	1530	0.0176
chr12_004988.1	_chr12_004988.1_X	0		1539	_chr12_004988.1_Y	0		1539	1539	0.0382
chr12_004996.1	_chr12_004996.1_X	0		669	_chr12_004996.1_Y	0		669	669	0.0457
chr12_005001.1	_chr12_005001.1_X	0		2502	_chr12_005001.1_Y	0		2502	2502	0
chr12_005005.1	_chr12_005005.1_X	0		1818	_chr12_005005.1_Y	0		1818	1818	0
chr12_005009.1	_chr12_005009.1_X	0		1809	_chr12_005009.1_Y	0		1809	1809	0.0930
chr12_005018.1	_chr12_005018.1_X	0		2079	_chr12_005018.1_Y	0		2079	2079	0
chr12_005021.1	_chr12_005021.1_X	0		1347	_chr12_005021.1_Y	0		1347	1347	0.0700
chr12_005022.1	_chr12_005022.1_X	0		1053	_chr12_005022.1_Y	0		1053	1053	0.0406
chr12_005034.1	_chr12_005034.1_X	0		1326	_chr12_005034.1_Y	0		1326	1326	0.0517
chr12_005036.1	_chr12_005036.1_X	0		837	_chr12_005036.1_Y	0		837	837	0
chr12_005038.1	_chr12_005038.1_X	0		1329	_chr12_005038.1_Y	0		1329	1329	0
chr12_005045.1	_chr12_005045.1_X	0		1848	_chr12_005045.1_Y	0		1848	1848	0.0468
chr12_005046.1	_chr12_005046.1_X	0		3030	_chr12_005046.1_Y	0		3030	3030	0
chr12_005050.1	_chr12_005050.1_X	0		1368	_chr12_005050.1_Y	0		1368	1368	0
chr12_005070.1	_chr12_005070.1_X	0		1245	_chr12_005070.1_Y	0		1245	1245	0.0919
chr12_005079.1	_chr12_005079.1_X	0		2514	_chr12_005079.1_Y	0		2514	2514	0
chr12_005081.1	_chr12_005081.1_X	0		3372	_chr12_005081.1_Y	0		3372	3372	0
chr12_005083.1	_chr12_005083.1_X	0		2451	_chr12_005083.1_Y	1	,2410	2451	2451	0.0821
chr12_005086.1	_chr12_005086.1_X	0		2196	_chr12_005086.1_Y	0		2196	2196	0
chr12_005089.1	_chr12_005089.1_X	0		1134	_chr12_005089.1_Y	0		1134	1134	0
chr12_005092.1	_chr12_005092.1_X	0		3036	_chr12_005092.1_Y	0		3036	3036	0.0279
chr12_005095.1	_chr12_005095.1_X	0		888	_chr12_005095.1_Y	0		888	888	0.0552
chr2_000503.1	_chr2_000503.1_X	0		2169	_chr2_000503.1_Y	0		2169	2169	0.0120
chr2_000585.1	_chr2_000585.1_X	0		522	_chr2_000585.1_Y	0		522	522	0
chr2_000634.1	_chr2_000634.1_X	0		603	_chr2_000634.1_Y	0		603	603	0
chr2_001663.1	_chr2_001663.1_X	0		1422	_chr2_001663.1_Y	0		1422	1422	0
chr2_001664.1	_chr2_001664.1_X	0		1128	_chr2_001664.1_Y	0		1128	1128	0
chr2_002082.1	_chr2_002082.1_X	0		1389	_chr2_002082.1_Y	0		1389	1389	0.0231
chr2_002760.1	_chr2_002760.1_X	0		1947	_chr2_002760.1_Y	0		1947	1947	0.0318
chr3_000053.1	_chr3_000053.1_X	0		1626	_chr3_000053.1_Y	0		1626	1626	0
chr3_000057.1	_chr3_000057.1_X	0		1311	_chr3_000057.1_Y	0		1311	1311	0.0068
chr3_000058.1	_chr3_000058.1_X	0		708	_chr3_000058.1_Y	0		708	708	0.0179
chr3_000060.1	_chr3_000060.1_X	0		2232	_chr3_000060.1_Y	0		2232	2232	0.0130
chr3_000063.1	_chr3_000063.1_X	0		2406	_chr3_000063.1_Y	0		2406	2406	0.0277
chr3_000066.1	_chr3_000066.1_X	0		999	_chr3_000066.1_Y	0		999	999	0.0037
chr3_000067.1	_chr3_000067.1_X	0		1500	_chr3_000067.1_Y	0		1500	1500	0.0414
chr3_000068.1	_chr3_000068.1_X	0		1152	_chr3_000068.1_Y	0		1152	1152	0.0289
chr3_000075.1	_chr3_000075.1_X	0		1557	_chr3_000075.1_Y	0		1557	1557	0.0170
chr3_000076.1	_chr3_000076.1_X	0		1953	_chr3_000076.1_Y	0		1953	1953	0.0019
chr3_000077.1	_chr3_000077.1_X	0		441	_chr3_000077.1_Y	0		441	441	0.0084
chr3_000087.1	_chr3_000087.1_X	0		3279	_chr3_000087.1_Y	0		3279	3279	0.0079
chr3_000092.1	_chr3_000092.1_X	0		1518	_chr3_000092.1_Y	0		1518	1518	0.0083
chr3_000093.1	_chr3_000093.1_X	0		1401	_chr3_000093.1_Y	0		1401	1401	0.0113
chr3_000095.1	_chr3_000095.1_X	0		2052	_chr3_000095.1_Y	0		2052	2052	0.0234
chr3_000106.1	_chr3_000106.1_X	0		2109	_chr3_000106.1_Y	0		2109	2109	0.0039
chr3_000107.1	_chr3_000107.1_X	0		2265	_chr3_000107.1_Y	0		2265	2265	0.0042
chr3_000109.1	_chr3_000109.1_X	0		741	_chr3_000109.1_Y	0		741	741	0.0106
chr3_000111.1	_chr3_000111.1_X	0		720	_chr3_000111.1_Y	0		720	720	0.0161
chr3_000123.1	_chr3_000123.1_X	0		2355	_chr3_000123.1_Y	0		2355	2355	0.0080
chr3_000132.1	_chr3_000132.1_X	0		1014	_chr3_000132.1_Y	0		1014	1014	0.0163
chr3_000135.1	_chr3_000135.1_X	0		2430	_chr3_000135.1_Y	0		2430	2430	0.0203
chr3_000140.1	_chr3_000140.1_X	0		1446	_chr3_000140.1_Y	0		1446	1446	0.0395
chr3_000142.1	_chr3_000142.1_X	0		546	_chr3_000142.1_Y	0		546	546	0
chr3_000143.1	_chr3_000143.1_X	0		1143	_chr3_000143.1_Y	0		1143	1143	0.0124
chr3_000145.1	_chr3_000145.1_X	0		837	_chr3_000145.1_Y	0		837	837	0.0047
chr3_000480.1	_chr3_000480.1_X	0		927	_chr3_000480.1_Y	0		927	927	0.0203
chr3_000482.1	_chr3_000482.1_X	0		1923	_chr3_000482.1_Y	0		1923	1923	0.0235
chr3_001743.1	_chr3_001743.1_X	0		1413	_chr3_001743.1_Y	0		1413	1413	0.0263
chr3_003542.1	_chr3_003542.1_X	0		4866	_chr3_003542.1_Y	0		4866	4866	0
chr3_003735.1	_chr3_003735.1_X	0		1338	_chr3_003735.1_Y	0		1338	1338	0
chr3_003741.1	_chr3_003741.1_X	0		2334	_chr3_003741.1_Y	0		2334	2334	0.0099
chr3_003742.1	_chr3_003742.1_X	0		2760	_chr3_003742.1_Y	0		2760	2760	0.0318
chr3_003744.1	_chr3_003744.1_X	0		1047	_chr3_003744.1_Y	0		1047	1047	0.0113
chr3_003755.1	_chr3_003755.1_X	0		909	_chr3_003755.1_Y	0		909	909	0
chr3_003757.1	_chr3_003757.1_X	0		1314	_chr3_003757.1_Y	0		1314	1314	0.0082
chr3_003765.1	_chr3_003765.1_X	0		378	_chr3_003765.1_Y	0		378	378	0
chr3_003768.1	_chr3_003768.1_X	0		1320	_chr3_003768.1_Y	0		1320	1320	0.0616
chr3_003769.1	_chr3_003769.1_X	0		810	_chr3_003769.1_Y	0		810	810	0.0096
chr3_003770.1	_chr3_003770.1_X	0		885	_chr3_003770.1_Y	0		885	885	0.0076
chr3_003771.1	_chr3_003771.1_X	0		3579	_chr3_003771.1_Y	0		3579	3579	0.0055
chr3_003774.1	_chr3_003774.1_X	0		2034	_chr3_003774.1_Y	0		2034	2034	0
chr3_003781.1	_chr3_003781.1_X	0		2361	_chr3_003781.1_Y	0		2361	2361	0.0088
chr3_003782.1	_chr3_003782.1_X	0		1203	_chr3_003782.1_Y	0		1203	1203	0.0092
chr3_003786.1	_chr3_003786.1_X	0		3801	_chr3_003786.1_Y	0		3801	3801	0.0119
chr3_003787.1	_chr3_003787.1_X	0		3780	_chr3_003787.1_Y	0		3780	3780	0.0053
chr3_003788.1	_chr3_003788.1_X	0		852	_chr3_003788.1_Y	0		852	852	0.0204
chr3_003789.1	_chr3_003789.1_X	0		2070	_chr3_003789.1_Y	0		2070	2070	0.0149
chr3_003795.1	_chr3_003795.1_X	0		810	_chr3_003795.1_Y	0		810	810	0
chr3_003799.1	_chr3_003799.1_X	0		1095	_chr3_003799.1_Y	0		1095	1095	0.0176
chr3_003800.1	_chr3_003800.1_X	0		645	_chr3_003800.1_Y	0		645	645	0.0062
chr3_003802.1	_chr3_003802.1_X	0		1368	_chr3_003802.1_Y	0		1368	1368	0.0196
chr3_003804.1	_chr3_003804.1_X	0		540	_chr3_003804.1_Y	0		540	540	0.0088
chr3_003810.1	_chr3_003810.1_X	0		3300	_chr3_003810.1_Y	0		3300	3300	0.0066
chr4_000471.1	_chr4_000471.1_X	0		1749	_chr4_000471.1_Y	0		1749	1749	0
chr4_002281.1	_chr4_002281.1_X	0		1536	_chr4_002281.1_Y	0		1536	1536	0.0507
chr4_002350.1	_chr4_002350.1_X	0		1080	_chr4_002350.1_Y	0		1080	1080	0.0130
chr4_002375.1	_chr4_002375.1_X	0		1023	_chr4_002375.1_Y	0		1023	1023	0.0120
chr5_000850.1	_chr5_000850.1_X	0		1239	_chr5_000850.1_Y	0		1239	1239	0.0286
chr5_001409.1	_chr5_001409.1_X	0		2145	_chr5_001409.1_Y	0		2145	2145	0.0035
chr5_002362.1	_chr5_002362.1_X	0		1089	_chr5_002362.1_Y	0		1089	1089	0
chr6_000494.1	_chr6_000494.1_X	0		1845	_chr6_000494.1_Y	0		1845	1845	0.0069
chr6_000836.1	_chr6_000836.1_X	0		1764	_chr6_000836.1_Y	0		1764	1764	0.0232
chr6_001728.1	_chr6_001728.1_X	0		885	_chr6_001728.1_Y	0		885	885	0.0361
chr6_001827.1	_chr6_001827.1_X	0		819	_chr6_001827.1_Y	0		819	819	0.0102
chr6_002761.1	_chr6_002761.1_X	0		1521	_chr6_002761.1_Y	0		1521	1521	0
chr7_000669.1	_chr7_000669.1_X	0		1569	_chr7_000669.1_Y	0		1569	1569	0.0082
chr7_001023.1	_chr7_001023.1_X	0		1845	_chr7_001023.1_Y	0		1845	1845	0
chr7_001138.1	_chr7_001138.1_X	0		684	_chr7_001138.1_Y	0		684	684	0.0118
chr7_001426.1	_chr7_001426.1_X	0		390	_chr7_001426.1_Y	0		390	390	0
chr8_000625.1	_chr8_000625.1_X	0		366	_chr8_000625.1_Y	0		366	366	0
chr9_000454.1	_chr9_000454.1_X	0		1293	_chr9_000454.1_Y	0		1293	1293	0.0030
chr9_000477.1	_chr9_000477.1_X	0		333	_chr9_000477.1_Y	0		333	333	0.0119
chr9_003732.1	_chr9_003732.1_X	0		591	_chr9_003732.1_Y	0		591	591	0
