fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_004653.1	_chr12_004653.1_X	0		897	_chr12_004653.1_Y	0		897	897	0
chr12_004660.1	_chr12_004660.1_X	0		867	_chr12_004660.1_Y	0		867	867	0.0599
chr12_004662.1	_chr12_004662.1_X	0		1386	_chr12_004662.1_Y	0		1386	1386	0.0334
chr12_004664.1	_chr12_004664.1_X	0		336	_chr12_004664.1_Y	0		336	336	0
chr12_004671.1	_chr12_004671.1_X	0		2265	_chr12_004671.1_Y	0		2265	2265	0
chr12_004674.1	_chr12_004674.1_X	0		1515	_chr12_004674.1_Y	0		1515	1515	0.0407
chr12_004687.1	_chr12_004687.1_X	0		633	_chr12_004687.1_Y	0		633	633	0
chr12_004688.1	_chr12_004688.1_X	0		1533	_chr12_004688.1_Y	0		1533	1533	0
chr12_004700.1	_chr12_004700.1_X	0		909	_chr12_004700.1_Y	0		909	909	0
chr12_004701.1	_chr12_004701.1_X	0		1518	_chr12_004701.1_Y	0		1518	1518	0.0452
chr12_004702.1	_chr12_004702.1_X	0		837	_chr12_004702.1_Y	0		837	837	0.0314
chr12_004706.1	_chr12_004706.1_X	0		576	_chr12_004706.1_Y	0		576	576	0.0199
chr12_004711.1	_chr12_004711.1_X	0		1041	_chr12_004711.1_Y	0		1041	1041	0
chr12_004713.1	_chr12_004713.1_X	0		1401	_chr12_004713.1_Y	0		1401	1401	0
chr12_004717.1	_chr12_004717.1_X	0		420	_chr12_004717.1_Y	0		420	420	0.0268
chr12_004718.1	_chr12_004718.1_X	0		441	_chr12_004718.1_Y	0		441	441	0
chr12_004719.1	_chr12_004719.1_X	0		753	_chr12_004719.1_Y	0		753	753	0.0118
chr12_004721.1	_chr12_004721.1_X	0		1953	_chr12_004721.1_Y	0		1953	1953	0.0043
chr12_004722.1	_chr12_004722.1_X	0		2484	_chr12_004722.1_Y	0		2484	2484	0.0038
chr12_004731.1	_chr12_004731.1_X	0		1374	_chr12_004731.1_Y	0		1374	1374	0.0626
chr12_004733.1	_chr12_004733.1_X	0		2073	_chr12_004733.1_Y	0		2073	2073	0
chr12_004736.1	_chr12_004736.1_X	0		2070	_chr12_004736.1_Y	0		2070	2070	0
chr12_004738.1	_chr12_004738.1_X	0		2979	_chr12_004738.1_Y	0		2979	2979	0
chr12_004745.1	_chr12_004745.1_X	0		816	_chr12_004745.1_Y	0		816	816	0.0176
chr12_004746.1	_chr12_004746.1_X	0		1218	_chr12_004746.1_Y	0		1218	1218	0.0540
chr12_004747.1	_chr12_004747.1_X	0		1836	_chr12_004747.1_Y	0		1836	1836	0.0422
chr12_004752.1	_chr12_004752.1_X	0		1845	_chr12_004752.1_Y	0		1845	1845	0
chr12_004758.1	_chr12_004758.1_X	0		1605	_chr12_004758.1_Y	0		1605	1605	0
chr12_004760.1	_chr12_004760.1_X	0		1359	_chr12_004760.1_Y	0		1359	1359	0
chr12_004765.1	_chr12_004765.1_X	0		3096	_chr12_004765.1_Y	0		3096	3096	0.0131
chr12_004766.1	_chr12_004766.1_X	0		1824	_chr12_004766.1_Y	0		1824	1824	0
chr12_004768.1	_chr12_004768.1_X	0		2436	_chr12_004768.1_Y	0		2436	2436	0.0318
chr12_004769.1	_chr12_004769.1_X	0		1344	_chr12_004769.1_Y	0		1344	1344	0
chr12_004775.1	_chr12_004775.1_X	0		1947	_chr12_004775.1_Y	0		1947	1947	0.0335
chr12_004779.1	_chr12_004779.1_X	0		3351	_chr12_004779.1_Y	0		3351	3351	0.0468
chr12_004780.1	_chr12_004780.1_X	0		3342	_chr12_004780.1_Y	0		3342	3342	0.0473
chr12_004781.1	_chr12_004781.1_X	0		4182	_chr12_004781.1_Y	0		4182	4182	0.0463
chr12_004784.1	_chr12_004784.1_X	0		1431	_chr12_004784.1_Y	0		1431	1431	0
chr12_004785.1	_chr12_004785.1_X	0		1236	_chr12_004785.1_Y	0		1236	1236	0.0487
chr12_004786.1	_chr12_004786.1_X	0		1758	_chr12_004786.1_Y	0		1758	1758	0.0579
chr12_004787.1	_chr12_004787.1_X	0		2931	_chr12_004787.1_Y	0		2931	2931	0.0628
chr12_004795.1	_chr12_004795.1_X	0		3099	_chr12_004795.1_Y	0		3099	3099	0.0394
chr12_004799.1	_chr12_004799.1_X	0		966	_chr12_004799.1_Y	0		966	966	0.0374
chr12_004800.1	_chr12_004800.1_X	0		1407	_chr12_004800.1_Y	0		1407	1407	0.0220
chr12_004801.1	_chr12_004801.1_X	0		1302	_chr12_004801.1_Y	0		1302	1302	0
chr12_004806.1	_chr12_004806.1_X	0		1905	_chr12_004806.1_Y	0		1905	1905	0.0401
chr12_004807.1	_chr12_004807.1_X	0		6663	_chr12_004807.1_Y	0		6663	6663	0.0221
chr12_004808.1	_chr12_004808.1_X	0		1143	_chr12_004808.1_Y	0		1143	1143	0
chr12_004809.1	_chr12_004809.1_X	0		1323	_chr12_004809.1_Y	0		1323	1323	0
chr12_004811.1	_chr12_004811.1_X	0		3495	_chr12_004811.1_Y	1	,2551	3495	3495	0.0176
chr12_004812.1	_chr12_004812.1_X	0		651	_chr12_004812.1_Y	0		651	651	0.0345
chr12_004813.1	_chr12_004813.1_X	0		453	_chr12_004813.1_Y	0		453	453	0.0401
chr12_004817.1	_chr12_004817.1_X	0		1356	_chr12_004817.1_Y	0		1356	1356	0.0032
chr12_004819.1	_chr12_004819.1_X	0		2454	_chr12_004819.1_Y	0		2454	2454	0.0125
chr12_004823.1	_chr12_004823.1_X	0		759	_chr12_004823.1_Y	0		759	759	0
chr12_004825.1	_chr12_004825.1_X	0		2223	_chr12_004825.1_Y	0		2223	2223	0.0170
chr12_004828.1	_chr12_004828.1_X	0		1458	_chr12_004828.1_Y	0		1458	1458	0.0106
chr12_004829.1	_chr12_004829.1_X	0		2481	_chr12_004829.1_Y	0		2481	2481	0.0891
chr12_004830.1	_chr12_004830.1_X	0		390	_chr12_004830.1_Y	0		390	390	0.0094
chr12_004833.1	_chr12_004833.1_X	0		687	_chr12_004833.1_Y	0		687	687	0.0053
chr12_004835.1	_chr12_004835.1_X	0		1158	_chr12_004835.1_Y	0		1158	1158	0.0066
chr12_004841.1	_chr12_004841.1_X	0		501	_chr12_004841.1_Y	0		501	501	0
chr12_004852.1	_chr12_004852.1_X	0		378	_chr12_004852.1_Y	0		378	378	0
chr12_004853.1	_chr12_004853.1_X	0		780	_chr12_004853.1_Y	0		780	780	0.0049
chr12_004854.1	_chr12_004854.1_X	0		414	_chr12_004854.1_Y	0		414	414	0.0191
chr12_004855.1	_chr12_004855.1_X	0		537	_chr12_004855.1_Y	0		537	537	0.0284
chr12_004856.1	_chr12_004856.1_X	0		3672	_chr12_004856.1_Y	0		3672	3672	0.0111
chr12_004857.1	_chr12_004857.1_X	0		16221	_chr12_004857.1_Y	0		16221	16221	0.0088
chr12_004859.1	_chr12_004859.1_X	0		1038	_chr12_004859.1_Y	0		1038	1038	0.0275
chr12_004860.1	_chr12_004860.1_X	0		2451	_chr12_004860.1_Y	0		2451	2451	0.0141
chr12_004861.1	_chr12_004861.1_X	0		1524	_chr12_004861.1_Y	0		1524	1524	0.0166
chr12_004863.1	_chr12_004863.1_X	0		906	_chr12_004863.1_Y	0		906	906	0.0164
chr12_004864.1	_chr12_004864.1_X	0		534	_chr12_004864.1_Y	0		534	534	0
chr12_004869.1	_chr12_004869.1_X	0		810	_chr12_004869.1_Y	0		810	810	0
chr12_004871.1	_chr12_004871.1_X	0		1506	_chr12_004871.1_Y	0		1506	1506	0.0055
chr12_004872.1	_chr12_004872.1_X	0		2019	_chr12_004872.1_Y	0		2019	2019	0.0108
chr12_004874.1	_chr12_004874.1_X	0		1236	_chr12_004874.1_Y	0		1236	1236	0.0065
chr12_004875.1	_chr12_004875.1_X	0		3561	_chr12_004875.1_Y	0		3561	3561	0.0053
chr12_004876.1	_chr12_004876.1_X	0		900	_chr12_004876.1_Y	0		900	900	0.0275
chr12_004877.1	_chr12_004877.1_X	0		5493	_chr12_004877.1_Y	0		5493	5493	0.0049
chr12_004878.1	_chr12_004878.1_X	0		1449	_chr12_004878.1_Y	0		1449	1449	0
chr12_004879.1	_chr12_004879.1_X	0		1134	_chr12_004879.1_Y	0		1134	1134	0.0084
chr12_004881.1	_chr12_004881.1_X	0		336	_chr12_004881.1_Y	0		336	336	0
chr12_004883.1	_chr12_004883.1_X	0		1773	_chr12_004883.1_Y	0		1773	1773	0.0169
chr12_004884.1	_chr12_004884.1_X	0		960	_chr12_004884.1_Y	0		960	960	0.0098
chr12_004886.1	_chr12_004886.1_X	0		3240	_chr12_004886.1_Y	0		3240	3240	0.0174
chr12_004887.1	_chr12_004887.1_X	0		939	_chr12_004887.1_Y	0		939	939	0.0046
chr12_004888.1	_chr12_004888.1_X	0		4473	_chr12_004888.1_Y	0		4473	4473	0.0099
chr12_004893.1	_chr12_004893.1_X	0		1362	_chr12_004893.1_Y	0		1362	1362	0.0057
chr12_004894.1	_chr12_004894.1_X	0		723	_chr12_004894.1_Y	0		723	723	0
chr12_004895.1	_chr12_004895.1_X	0		1419	_chr12_004895.1_Y	0		1419	1419	0.0238
chr12_004897.1	_chr12_004897.1_X	0		1545	_chr12_004897.1_Y	0		1545	1545	0.0079
chr12_004900.1	_chr12_004900.1_X	0		1674	_chr12_004900.1_Y	0		1674	1674	0.0051
chr12_004902.1	_chr12_004902.1_X	0		1191	_chr12_004902.1_Y	0		1191	1191	0
chr12_004909.1	_chr12_004909.1_X	0		1389	_chr12_004909.1_Y	0		1389	1389	0.0240
chr12_004910.1	_chr12_004910.1_X	0		2238	_chr12_004910.1_Y	0		2238	2238	0.0030
chr12_004911.1	_chr12_004911.1_X	0		480	_chr12_004911.1_Y	0		480	480	0.0282
chr12_004913.1	_chr12_004913.1_X	0		5502	_chr12_004913.1_Y	0		5502	5502	0
chr12_004915.1	_chr12_004915.1_X	0		1101	_chr12_004915.1_Y	0		1101	1101	0
chr12_004920.1	_chr12_004920.1_X	0		858	_chr12_004920.1_Y	0		858	858	0
chr12_004925.1	_chr12_004925.1_X	0		951	_chr12_004925.1_Y	0		951	951	0.0373
chr12_004926.1	_chr12_004926.1_X	0		1656	_chr12_004926.1_Y	0		1656	1656	0.1061
chr12_004928.1	_chr12_004928.1_X	0		1050	_chr12_004928.1_Y	0		1050	1050	0.0323
chr12_004931.1	_chr12_004931.1_X	0		645	_chr12_004931.1_Y	0		645	645	0.0435
chr12_004932.1	_chr12_004932.1_X	0		309	_chr12_004932.1_Y	0		309	309	0
chr12_004936.1	_chr12_004936.1_X	0		1065	_chr12_004936.1_Y	0		1065	1065	0.0301
chr12_004937.1	_chr12_004937.1_X	0		4299	_chr12_004937.1_Y	0		4299	4299	0.0522
chr12_004939.1	_chr12_004939.1_X	0		2754	_chr12_004939.1_Y	0		2754	2754	0
chr12_004940.1	_chr12_004940.1_X	0		1488	_chr12_004940.1_Y	0		1488	1488	0.0394
chr12_004941.1	_chr12_004941.1_X	0		2394	_chr12_004941.1_Y	0		2394	2394	0.0533
chr12_004943.1	_chr12_004943.1_X	0		1905	_chr12_004943.1_Y	0		1905	1905	0
chr12_004945.1	_chr12_004945.1_X	0		1326	_chr12_004945.1_Y	0		1326	1326	0
chr12_004947.1	_chr12_004947.1_X	0		5397	_chr12_004947.1_Y	0		5397	5397	0.0420
chr12_004948.1	_chr12_004948.1_X	0		2925	_chr12_004948.1_Y	0		2925	2925	0.0351
chr12_004949.1	_chr12_004949.1_X	0		2772	_chr12_004949.1_Y	0		2772	2772	0.0390
chr12_004951.1	_chr12_004951.1_X	0		972	_chr12_004951.1_Y	0		972	972	0.0219
chr12_004952.1	_chr12_004952.1_X	0		759	_chr12_004952.1_Y	0		759	759	0
chr12_004954.1	_chr12_004954.1_X	0		1323	_chr12_004954.1_Y	0		1323	1323	0.0162
chr12_004956.1	_chr12_004956.1_X	0		963	_chr12_004956.1_Y	0		963	963	0.0410
chr12_004958.1	_chr12_004958.1_X	0		891	_chr12_004958.1_Y	0		891	891	0
chr12_004959.1	_chr12_004959.1_X	0		1200	_chr12_004959.1_Y	0		1200	1200	0.0694
chr12_004963.1	_chr12_004963.1_X	0		1734	_chr12_004963.1_Y	0		1734	1734	0
chr12_004965.1	_chr12_004965.1_X	0		1887	_chr12_004965.1_Y	0		1887	1887	0
chr12_004967.1	_chr12_004967.1_X	0		972	_chr12_004967.1_Y	0		972	972	0
chr12_004969.1	_chr12_004969.1_X	0		849	_chr12_004969.1_Y	0		849	849	0.0226
chr12_004972.1	_chr12_004972.1_X	0		2406	_chr12_004972.1_Y	0		2406	2406	0.0996
chr12_004973.1	_chr12_004973.1_X	0		594	_chr12_004973.1_Y	0		594	594	0.0719
chr12_004974.1	_chr12_004974.1_X	0		2055	_chr12_004974.1_Y	0		2055	2055	0.0164
chr12_004975.1	_chr12_004975.1_X	0		879	_chr12_004975.1_Y	0		879	879	0.0620
chr12_004977.1	_chr12_004977.1_X	0		786	_chr12_004977.1_Y	0		786	786	0
chr12_004982.1	_chr12_004982.1_X	0		1611	_chr12_004982.1_Y	0		1611	1611	0.0250
chr12_004985.1	_chr12_004985.1_X	0		951	_chr12_004985.1_Y	0		951	951	0
chr12_004988.1	_chr12_004988.1_X	0		1539	_chr12_004988.1_Y	0		1539	1539	0.0312
chr12_004996.1	_chr12_004996.1_X	0		669	_chr12_004996.1_Y	0		669	669	0.0445
chr12_005000.1	_chr12_005000.1_X	0		426	_chr12_005000.1_Y	0		426	426	0
chr12_005001.1	_chr12_005001.1_X	0		2502	_chr12_005001.1_Y	0		2502	2502	0
chr12_005002.1	_chr12_005002.1_X	0		786	_chr12_005002.1_Y	0		786	786	0
chr12_005003.1	_chr12_005003.1_X	0		711	_chr12_005003.1_Y	0		711	711	0.0398
chr12_005006.1	_chr12_005006.1_X	0		399	_chr12_005006.1_Y	0		399	399	0.0555
chr12_005009.1	_chr12_005009.1_X	0		1809	_chr12_005009.1_Y	0		1809	1809	0.0726
chr12_005012.1	_chr12_005012.1_X	0		717	_chr12_005012.1_Y	0		717	717	0.0061
chr12_005013.1	_chr12_005013.1_X	0		1215	_chr12_005013.1_Y	0		1215	1215	0.0065
chr12_005014.1	_chr12_005014.1_X	0		1260	_chr12_005014.1_Y	0		1260	1260	0
chr12_005018.1	_chr12_005018.1_X	0		2079	_chr12_005018.1_Y	0		2079	2079	0
chr12_005019.1	_chr12_005019.1_X	0		1350	_chr12_005019.1_Y	0		1350	1350	0.0536
chr12_005021.1	_chr12_005021.1_X	0		1347	_chr12_005021.1_Y	0		1347	1347	0.0803
chr12_005022.1	_chr12_005022.1_X	0		1053	_chr12_005022.1_Y	0		1053	1053	0.0287
chr12_005023.1	_chr12_005023.1_X	0		2967	_chr12_005023.1_Y	0		2967	2967	0
chr12_005026.1	_chr12_005026.1_X	0		639	_chr12_005026.1_Y	0		639	639	0
chr12_005029.1	_chr12_005029.1_X	0		1176	_chr12_005029.1_Y	0		1176	1176	0
chr12_005030.1	_chr12_005030.1_X	0		849	_chr12_005030.1_Y	0		849	849	0
chr12_005032.1	_chr12_005032.1_X	0		2055	_chr12_005032.1_Y	0		2055	2055	0
chr12_005034.1	_chr12_005034.1_X	0		1326	_chr12_005034.1_Y	0		1326	1326	0.0347
chr12_005038.1	_chr12_005038.1_X	0		1329	_chr12_005038.1_Y	0		1329	1329	0
chr12_005043.1	_chr12_005043.1_X	0		639	_chr12_005043.1_Y	0		639	639	0
chr12_005045.1	_chr12_005045.1_X	0		1848	_chr12_005045.1_Y	0		1848	1848	0.0480
chr12_005046.1	_chr12_005046.1_X	0		3030	_chr12_005046.1_Y	0		3030	3030	0
chr12_005049.1	_chr12_005049.1_X	0		2139	_chr12_005049.1_Y	0		2139	2139	0
chr12_005054.1	_chr12_005054.1_X	0		4365	_chr12_005054.1_Y	0		4365	4365	0
chr12_005064.1	_chr12_005064.1_X	0		1905	_chr12_005064.1_Y	0		1905	1905	0.0457
chr12_005065.1	_chr12_005065.1_X	0		1221	_chr12_005065.1_Y	0		1221	1221	0
chr12_005068.1	_chr12_005068.1_X	0		2286	_chr12_005068.1_Y	0		2286	2286	0
chr12_005069.1	_chr12_005069.1_X	0		3141	_chr12_005069.1_Y	0		3141	3141	0
chr12_005070.1	_chr12_005070.1_X	0		1245	_chr12_005070.1_Y	0		1245	1245	0.0795
chr12_005083.1	_chr12_005083.1_X	0		2451	_chr12_005083.1_Y	0		2451	2451	0.0713
chr12_005086.1	_chr12_005086.1_X	0		2196	_chr12_005086.1_Y	0		2196	2196	0
chr12_005088.1	_chr12_005088.1_X	0		1590	_chr12_005088.1_Y	0		1590	1590	0.0717
chr12_005089.1	_chr12_005089.1_X	0		1134	_chr12_005089.1_Y	0		1134	1134	0
chr12_005091.1	_chr12_005091.1_X	0		1119	_chr12_005091.1_Y	0		1119	1119	0
chr12_005092.1	_chr12_005092.1_X	0		3036	_chr12_005092.1_Y	0		3036	3036	0.0682
chr12_005095.1	_chr12_005095.1_X	0		888	_chr12_005095.1_Y	0		888	888	0.0726
chr2_002082.1	_chr2_002082.1_X	0		1389	_chr2_002082.1_Y	0		1389	1389	0.0248
chr2_002427.1	_chr2_002427.1_X	0		762	_chr2_002427.1_Y	0		762	762	0.0109
chr2_002760.1	_chr2_002760.1_X	0		1947	_chr2_002760.1_Y	0		1947	1947	0.0328
chr2_003411.1	_chr2_003411.1_X	0		3027	_chr2_003411.1_Y	0		3027	3027	0
chr3_000002.1	_chr3_000002.1_X	0		1728	_chr3_000002.1_Y	0		1728	1728	0
chr3_000482.1	_chr3_000482.1_X	0		1923	_chr3_000482.1_Y	0		1923	1923	0.0191
chr3_001352.1	_chr3_001352.1_X	0		714	_chr3_001352.1_Y	0		714	714	0
chr3_002078.1	_chr3_002078.1_X	0		3552	_chr3_002078.1_Y	0		3552	3552	0.0094
chr3_002323.1	_chr3_002323.1_X	0		1230	_chr3_002323.1_Y	0		1230	1230	0.0272
chr3_002324.1	_chr3_002324.1_X	0		834	_chr3_002324.1_Y	0		834	834	0.0197
chr3_002847.1	_chr3_002847.1_X	0		771	_chr3_002847.1_Y	0		771	771	0
chr3_003317.1	_chr3_003317.1_X	0		1923	_chr3_003317.1_Y	0		1923	1923	0.0031
chr4_000485.1	_chr4_000485.1_X	0		312	_chr4_000485.1_Y	0		312	312	0
chr4_000802.1	_chr4_000802.1_X	0		2802	_chr4_000802.1_Y	0		2802	2802	0.0038
chr4_000823.1	_chr4_000823.1_X	0		1833	_chr4_000823.1_Y	0		1833	1833	0.0327
chr4_001461.1	_chr4_001461.1_X	0		2883	_chr4_001461.1_Y	0		2883	2883	0.0052
chr4_002281.1	_chr4_002281.1_X	0		1536	_chr4_002281.1_Y	0		1536	1536	0.0264
chr4_002375.1	_chr4_002375.1_X	0		1023	_chr4_002375.1_Y	0		1023	1023	0.0053
chr4_002636.1	_chr4_002636.1_X	0		1968	_chr4_002636.1_Y	0		1968	1968	0.0031
chr5_000706.1	_chr5_000706.1_X	0		3114	_chr5_000706.1_Y	0		3114	3114	0.0255
chr5_001275.1	_chr5_001275.1_X	0		1134	_chr5_001275.1_Y	0		1134	1134	0
chr5_002475.1	_chr5_002475.1_X	0		2979	_chr5_002475.1_Y	0		2979	2979	0
chr6_001728.1	_chr6_001728.1_X	0		885	_chr6_001728.1_Y	0		885	885	0.0312
chr6_002105.1	_chr6_002105.1_X	0		933	_chr6_002105.1_Y	0		933	933	0.0290
chr6_002762.1	_chr6_002762.1_X	0		465	_chr6_002762.1_Y	0		465	465	0
chr7_000535.1	_chr7_000535.1_X	0		2493	_chr7_000535.1_Y	0		2493	2493	0
chr7_000536.1	_chr7_000536.1_X	0		1458	_chr7_000536.1_Y	0		1458	1458	0
chr7_001333.1	_chr7_001333.1_X	0		2619	_chr7_001333.1_Y	0		2619	2619	0
chr7_001358.1	_chr7_001358.1_X	0		966	_chr7_001358.1_Y	0		966	966	0.0042
chr7_001994.1	_chr7_001994.1_X	0		1155	_chr7_001994.1_Y	0		1155	1155	0.0034
chr7_002495.1	_chr7_002495.1_X	0		1701	_chr7_002495.1_Y	0		1701	1701	0.0056
