fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_000693.1	_chr12_000693.1_X	0		297	_chr12_000693.1_Y	0		297	297	0.0497
chr12_000696.1	_chr12_000696.1_X	0		957	_chr12_000696.1_Y	0		957	957	0.0240
chr12_000743.1	_chr12_000743.1_X	0		1287	_chr12_000743.1_Y	0		1287	1287	0.0248
chr12_000745.1	_chr12_000745.1_X	0		1251	_chr12_000745.1_Y	0		1251	1251	0.0248
chr12_000760.1	_chr12_000760.1_X	0		1674	_chr12_000760.1_Y	0		1674	1674	0.0360
chr12_000774.1	_chr12_000774.1_X	0		1215	_chr12_000774.1_Y	0		1215	1215	0.0420
chr12_000778.1	_chr12_000778.1_X	0		1245	_chr12_000778.1_Y	0		1245	1245	0.0059
chr12_000813.1	_chr12_000813.1_X	0		1356	_chr12_000813.1_Y	0		1356	1356	0.0712
chr12_000828.1	_chr12_000828.1_X	0		1665	_chr12_000828.1_Y	0		1665	1665	0.0475
chr12_000832.1	_chr12_000832.1_X	0		663	_chr12_000832.1_Y	0		663	663	0.0736
chr12_000840.1	_chr12_000840.1_X	0		483	_chr12_000840.1_Y	0		483	483	0.0463
chr12_000860.1	_chr12_000860.1_X	0		1761	_chr12_000860.1_Y	0		1761	1761	0.0393
chr12_000867.1	_chr12_000867.1_X	0		1347	_chr12_000867.1_Y	0		1347	1347	0.0374
chr12_000880.1	_chr12_000880.1_X	0		1065	_chr12_000880.1_Y	0		1065	1065	0.0322
chr12_000881.1	_chr12_000881.1_X	0		633	_chr12_000881.1_Y	0		633	633	0
chr12_000887.1	_chr12_000887.1_X	0		1362	_chr12_000887.1_Y	0		1362	1362	0.0328
chr12_000892.1	_chr12_000892.1_X	0		1164	_chr12_000892.1_Y	0		1164	1164	0.0766
chr12_000914.1	_chr12_000914.1_X	0		2574	_chr12_000914.1_Y	0		2574	2574	0.0322
chr12_000983.1	_chr12_000983.1_X	0		1176	_chr12_000983.1_Y	0		1176	1176	0.0449
chr12_001009.1	_chr12_001009.1_X	0		609	_chr12_001009.1_Y	0		609	609	0.0057
chr12_001017.1	_chr12_001017.1_X	0		1473	_chr12_001017.1_Y	0		1473	1473	0.0368
chr12_001026.1	_chr12_001026.1_X	0		2616	_chr12_001026.1_Y	0		2616	2616	0.0290
chr12_001044.1	_chr12_001044.1_X	0		9720	_chr12_001044.1_Y	0		9720	9720	0.0228
chr12_001052.1	_chr12_001052.1_X	0		996	_chr12_001052.1_Y	0		996	996	0.0479
chr12_001054.1	_chr12_001054.1_X	0		2430	_chr12_001054.1_Y	0		2430	2430	0.0631
chr12_001060.1	_chr12_001060.1_X	0		1041	_chr12_001060.1_Y	0		1041	1041	0.0353
chr12_001086.1	_chr12_001086.1_X	0		3573	_chr12_001086.1_Y	0		3573	3573	0.0460
chr12_001104.1	_chr12_001104.1_X	0		1578	_chr12_001104.1_Y	0		1578	1578	0.0206
chr12_001109.1	_chr12_001109.1_X	0		3738	_chr12_001109.1_Y	0		3738	3738	0.0362
chr12_001125.1	_chr12_001125.1_X	0		1275	_chr12_001125.1_Y	0		1275	1275	0.0436
chr12_001126.1	_chr12_001126.1_X	0		1317	_chr12_001126.1_Y	0		1317	1317	0.0624
chr12_001134.1	_chr12_001134.1_X	0		6480	_chr12_001134.1_Y	1	,2194	6480	6480	0.0139
chr12_001135.1	_chr12_001135.1_X	0		1536	_chr12_001135.1_Y	0		1536	1536	0.0588
chr12_001148.1	_chr12_001148.1_X	0		498	_chr12_001148.1_Y	0		498	498	0
chr12_001154.1	_chr12_001154.1_X	0		648	_chr12_001154.1_Y	0		648	648	0.0804
chr12_001184.1	_chr12_001184.1_X	0		2730	_chr12_001184.1_Y	0		2730	2730	0.0536
chr12_001191.1	_chr12_001191.1_X	0		504	_chr12_001191.1_Y	0		504	504	0.0190
chr12_001219.1	_chr12_001219.1_X	0		753	_chr12_001219.1_Y	0		753	753	0.0374
chr12_001221.1	_chr12_001221.1_X	0		2628	_chr12_001221.1_Y	0		2628	2628	0.0382
chr12_001246.1	_chr12_001246.1_X	0		3609	_chr12_001246.1_Y	0		3609	3609	0.0052
chr12_001251.1	_chr12_001251.1_X	0		1125	_chr12_001251.1_Y	0		1125	1125	0.0724
chr12_001259.1	_chr12_001259.1_X	0		396	_chr12_001259.1_Y	0		396	396	0
chr12_001261.1	_chr12_001261.1_X	0		1464	_chr12_001261.1_Y	0		1464	1464	0.0362
chr12_001271.1	_chr12_001271.1_X	0		1506	_chr12_001271.1_Y	0		1506	1506	0.0544
chr12_001285.1	_chr12_001285.1_X	0		3789	_chr12_001285.1_Y	0		3789	3789	0.0401
chr12_001293.1	_chr12_001293.1_X	0		1017	_chr12_001293.1_Y	0		1017	1017	0.0251
chr12_001324.1	_chr12_001324.1_X	0		1803	_chr12_001324.1_Y	0		1803	1803	0.0472
chr12_001349.1	_chr12_001349.1_X	0		1530	_chr12_001349.1_Y	0		1530	1530	0.0250
chr12_001351.1	_chr12_001351.1_X	0		2430	_chr12_001351.1_Y	0		2430	2430	0
chr12_001358.1	_chr12_001358.1_X	0		678	_chr12_001358.1_Y	0		678	678	0.0409
chr12_001361.1	_chr12_001361.1_X	0		1080	_chr12_001361.1_Y	0		1080	1080	0.0312
chr12_001382.1	_chr12_001382.1_X	0		852	_chr12_001382.1_Y	0		852	852	0.0587
chr12_001398.1	_chr12_001398.1_X	0		465	_chr12_001398.1_Y	0		465	465	0.0351
chr12_001402.1	_chr12_001402.1_X	0		1842	_chr12_001402.1_Y	0		1842	1842	0.0269
chr12_001406.1	_chr12_001406.1_X	0		2733	_chr12_001406.1_Y	0		2733	2733	0.0513
chr12_001408.1	_chr12_001408.1_X	0		648	_chr12_001408.1_Y	0		648	648	0.0119
chr12_001411.1	_chr12_001411.1_X	0		3504	_chr12_001411.1_Y	0		3504	3504	0.0338
chr12_001433.1	_chr12_001433.1_X	0		1626	_chr12_001433.1_Y	0		1626	1626	0.0412
chr12_001435.1	_chr12_001435.1_X	0		1263	_chr12_001435.1_Y	0		1263	1263	0.0154
chr12_001437.1	_chr12_001437.1_X	0		1311	_chr12_001437.1_Y	0		1311	1311	0.0173
chr12_001449.1	_chr12_001449.1_X	0		1740	_chr12_001449.1_Y	0		1740	1740	0.0221
chr12_001451.1	_chr12_001451.1_X	0		567	_chr12_001451.1_Y	0		567	567	0.0692
chr12_001457.1	_chr12_001457.1_X	0		1056	_chr12_001457.1_Y	1	,670	1056	1056	0.0183
chr12_001477.1	_chr12_001477.1_X	0		1044	_chr12_001477.1_Y	0		1044	1044	0.0311
chr12_001496.1	_chr12_001496.1_X	0		2901	_chr12_001496.1_Y	0		2901	2901	0.0423
chr12_001500.1	_chr12_001500.1_X	0		654	_chr12_001500.1_Y	0		654	654	0.0311
chr12_001503.1	_chr12_001503.1_X	0		1059	_chr12_001503.1_Y	0		1059	1059	0.0157
chr12_001509.1	_chr12_001509.1_X	0		2307	_chr12_001509.1_Y	0		2307	2307	0.0260
chr12_001531.1	_chr12_001531.1_X	0		885	_chr12_001531.1_Y	0		885	885	0.0505
chr12_001547.1	_chr12_001547.1_X	0		2712	_chr12_001547.1_Y	0		2712	2712	0.0238
chr12_001556.1	_chr12_001556.1_X	0		1467	_chr12_001556.1_Y	0		1467	1467	0.0140
chr12_001574.1	_chr12_001574.1_X	0		1083	_chr12_001574.1_Y	0		1083	1083	0.0069
chr12_001575.1	_chr12_001575.1_X	0		1596	_chr12_001575.1_Y	0		1596	1596	0.0395
chr12_001581.1	_chr12_001581.1_X	0		1140	_chr12_001581.1_Y	0		1140	1140	0.0443
chr12_001587.1	_chr12_001587.1_X	0		1155	_chr12_001587.1_Y	0		1155	1155	0.0133
chr12_001588.1	_chr12_001588.1_X	0		2184	_chr12_001588.1_Y	0		2184	2184	0.0243
chr12_001599.1	_chr12_001599.1_X	0		2403	_chr12_001599.1_Y	0		2403	2403	0.0178
chr12_001604.1	_chr12_001604.1_X	0		1908	_chr12_001604.1_Y	0		1908	1908	0.0335
chr12_001612.1	_chr12_001612.1_X	0		1209	_chr12_001612.1_Y	0		1209	1209	0.0500
chr12_001614.1	_chr12_001614.1_X	0		1290	_chr12_001614.1_Y	0		1290	1290	0.0480
chr12_001620.1	_chr12_001620.1_X	0		1548	_chr12_001620.1_Y	0		1548	1548	0.0195
chr12_001624.1	_chr12_001624.1_X	0		1449	_chr12_001624.1_Y	0		1449	1449	0.0192
chr12_001625.1	_chr12_001625.1_X	0		1326	_chr12_001625.1_Y	0		1326	1326	0.0354
chr12_001634.1	_chr12_001634.1_X	0		2844	_chr12_001634.1_Y	0		2844	2844	0.0225
chr12_001639.1	_chr12_001639.1_X	0		1446	_chr12_001639.1_Y	0		1446	1446	0.0480
chr12_001645.1	_chr12_001645.1_X	0		507	_chr12_001645.1_Y	0		507	507	0.0081
chr12_001648.1	_chr12_001648.1_X	0		855	_chr12_001648.1_Y	0		855	855	0.0247
chr12_001650.1	_chr12_001650.1_X	0		2250	_chr12_001650.1_Y	0		2250	2250	0
chr12_001666.1	_chr12_001666.1_X	0		2670	_chr12_001666.1_Y	0		2670	2670	0.0141
chr12_001672.1	_chr12_001672.1_X	0		1590	_chr12_001672.1_Y	0		1590	1590	0.0028
chr12_001675.1	_chr12_001675.1_X	0		738	_chr12_001675.1_Y	0		738	738	0.0137
chr12_001695.1	_chr12_001695.1_X	0		642	_chr12_001695.1_Y	0		642	642	0
chr12_001700.1	_chr12_001700.1_X	0		1389	_chr12_001700.1_Y	0		1389	1389	0.0481
chr12_001702.1	_chr12_001702.1_X	0		783	_chr12_001702.1_Y	0		783	783	0.0290
chr12_001703.1	_chr12_001703.1_X	0		1239	_chr12_001703.1_Y	0		1239	1239	0.0463
chr12_001705.1	_chr12_001705.1_X	0		705	_chr12_001705.1_Y	0		705	705	0.0447
chr12_001709.1	_chr12_001709.1_X	0		1512	_chr12_001709.1_Y	0		1512	1512	0.0097
chr12_001711.1	_chr12_001711.1_X	0		1578	_chr12_001711.1_Y	0		1578	1578	0.0023
chr12_001713.1	_chr12_001713.1_X	0		2016	_chr12_001713.1_Y	0		2016	2016	0.0073
chr12_001714.1	_chr12_001714.1_X	0		336	_chr12_001714.1_Y	0		336	336	0
chr12_001716.1	_chr12_001716.1_X	0		609	_chr12_001716.1_Y	0		609	609	0.0128
chr12_001717.1	_chr12_001717.1_X	0		1185	_chr12_001717.1_Y	0		1185	1185	0.0068
chr12_001719.1	_chr12_001719.1_X	0		2091	_chr12_001719.1_Y	0		2091	2091	0
chr12_001724.1	_chr12_001724.1_X	0		1695	_chr12_001724.1_Y	0		1695	1695	0.0021
chr12_001726.1	_chr12_001726.1_X	0		2307	_chr12_001726.1_Y	0		2307	2307	0.0089
chr12_001728.1	_chr12_001728.1_X	0		1593	_chr12_001728.1_Y	0		1593	1593	0.0245
chr12_001729.1	_chr12_001729.1_X	0		1080	_chr12_001729.1_Y	0		1080	1080	0
chr12_001730.1	_chr12_001730.1_X	0		474	_chr12_001730.1_Y	0		474	474	0.0272
chr12_001733.1	_chr12_001733.1_X	0		1164	_chr12_001733.1_Y	0		1164	1164	0.0031
chr12_001737.1	_chr12_001737.1_X	0		1491	_chr12_001737.1_Y	0		1491	1491	0
chr12_001738.1	_chr12_001738.1_X	0		1056	_chr12_001738.1_Y	0		1056	1056	0.0038
chr12_001744.1	_chr12_001744.1_X	0		579	_chr12_001744.1_Y	0		579	579	0.0299
chr12_001745.1	_chr12_001745.1_X	0		507	_chr12_001745.1_Y	0		507	507	0
chr12_001746.1	_chr12_001746.1_X	0		1716	_chr12_001746.1_Y	0		1716	1716	0.0083
chr12_001748.1	_chr12_001748.1_X	0		1947	_chr12_001748.1_Y	0		1947	1947	0
chr12_001749.1	_chr12_001749.1_X	0		2193	_chr12_001749.1_Y	0		2193	2193	0
chr12_001750.1	_chr12_001750.1_X	0		759	_chr12_001750.1_Y	0		759	759	0.0022
chr12_001752.1	_chr12_001752.1_X	0		1752	_chr12_001752.1_Y	0		1752	1752	0.0026
chr12_001781.1	_chr12_001781.1_X	0		4116	_chr12_001781.1_Y	0		4116	4116	0.0010
chr12_001783.1	_chr12_001783.1_X	0		1383	_chr12_001783.1_Y	0		1383	1383	0
chr12_001784.1	_chr12_001784.1_X	0		723	_chr12_001784.1_Y	0		723	723	0
chr12_001788.1	_chr12_001788.1_X	0		1569	_chr12_001788.1_Y	0		1569	1569	0.0023
chr12_001789.1	_chr12_001789.1_X	0		3354	_chr12_001789.1_Y	0		3354	3354	0.0115
chr12_001796.1	_chr12_001796.1_X	0		2751	_chr12_001796.1_Y	0		2751	2751	0.0066
chr12_001798.1	_chr12_001798.1_X	0		1158	_chr12_001798.1_Y	0		1158	1158	0
chr12_001801.1	_chr12_001801.1_X	0		1251	_chr12_001801.1_Y	0		1251	1251	0.0034
chr12_001805.1	_chr12_001805.1_X	0		1146	_chr12_001805.1_Y	0		1146	1146	0.0051
chr12_001806.1	_chr12_001806.1_X	0		2115	_chr12_001806.1_Y	0		2115	2115	0.0019
chr12_001808.1	_chr12_001808.1_X	0		1035	_chr12_001808.1_Y	0		1035	1035	0
chr12_001811.1	_chr12_001811.1_X	0		1182	_chr12_001811.1_Y	0		1182	1182	0
chr12_001814.1	_chr12_001814.1_X	0		1407	_chr12_001814.1_Y	0		1407	1407	0.0120
chr12_001815.1	_chr12_001815.1_X	0		1521	_chr12_001815.1_Y	0		1521	1521	0
chr12_001819.1	_chr12_001819.1_X	0		1785	_chr12_001819.1_Y	0		1785	1785	0
chr12_001820.1	_chr12_001820.1_X	0		1128	_chr12_001820.1_Y	0		1128	1128	0
chr12_001825.1	_chr12_001825.1_X	0		1662	_chr12_001825.1_Y	0		1662	1662	0.0022
chr12_001855.1	_chr12_001855.1_X	0		1662	_chr12_001855.1_Y	0		1662	1662	0
chr12_001856.1	_chr12_001856.1_X	0		630	_chr12_001856.1_Y	0		630	630	0.0056
chr12_001857.1	_chr12_001857.1_X	0		2676	_chr12_001857.1_Y	0		2676	2676	0
chr12_001858.1	_chr12_001858.1_X	0		2184	_chr12_001858.1_Y	0		2184	2184	0
chr12_001861.1	_chr12_001861.1_X	0		525	_chr12_001861.1_Y	0		525	525	0
chr12_001878.1	_chr12_001878.1_X	0		2139	_chr12_001878.1_Y	0		2139	2139	0
chr12_001884.1	_chr12_001884.1_X	0		702	_chr12_001884.1_Y	0		702	702	0.0050
chr12_001886.1	_chr12_001886.1_X	0		999	_chr12_001886.1_Y	0		999	999	0
chr12_001887.1	_chr12_001887.1_X	0		1002	_chr12_001887.1_Y	0		1002	1002	0.0116
chr12_001896.1	_chr12_001896.1_X	0		1599	_chr12_001896.1_Y	0		1599	1599	0
chr12_001898.1	_chr12_001898.1_X	0		1305	_chr12_001898.1_Y	0		1305	1305	0
chr12_001899.1	_chr12_001899.1_X	0		1671	_chr12_001899.1_Y	0		1671	1671	0
chr12_001901.1	_chr12_001901.1_X	0		1605	_chr12_001901.1_Y	0		1605	1605	0.0022
chr12_001903.1	_chr12_001903.1_X	0		2073	_chr12_001903.1_Y	0		2073	2073	0
chr12_001906.1	_chr12_001906.1_X	0		951	_chr12_001906.1_Y	0		951	951	0
chr12_001908.1	_chr12_001908.1_X	0		948	_chr12_001908.1_Y	0		948	948	0.0044
chr12_001919.1	_chr12_001919.1_X	0		948	_chr12_001919.1_Y	0		948	948	0.0044
chr12_001921.1	_chr12_001921.1_X	0		1044	_chr12_001921.1_Y	0		1044	1044	0.0042
chr12_001922.1	_chr12_001922.1_X	0		2337	_chr12_001922.1_Y	0		2337	2337	0.0018
chr12_001926.1	_chr12_001926.1_X	0		957	_chr12_001926.1_Y	0		957	957	0.0733
chr12_001927.1	_chr12_001927.1_X	0		1452	_chr12_001927.1_Y	0		1452	1452	0
chr12_001945.1	_chr12_001945.1_X	0		831	_chr12_001945.1_Y	0		831	831	0.0052
chr12_001954.1	_chr12_001954.1_X	0		3801	_chr12_001954.1_Y	0		3801	3801	0.0716
chr12_001955.1	_chr12_001955.1_X	0		1230	_chr12_001955.1_Y	0		1230	1230	0
chr12_001958.1	_chr12_001958.1_X	0		561	_chr12_001958.1_Y	0		561	561	0.0073
chr12_001960.1	_chr12_001960.1_X	0		2010	_chr12_001960.1_Y	0		2010	2010	0
chr12_001961.1	_chr12_001961.1_X	0		447	_chr12_001961.1_Y	0		447	447	0
chr12_001963.1	_chr12_001963.1_X	0		1326	_chr12_001963.1_Y	0		1326	1326	0
chr12_001964.1	_chr12_001964.1_X	0		1722	_chr12_001964.1_Y	0		1722	1722	0
chr12_001971.1	_chr12_001971.1_X	0		1266	_chr12_001971.1_Y	0		1266	1266	0
chr12_001972.1	_chr12_001972.1_X	0		1737	_chr12_001972.1_Y	0		1737	1737	0.0024
chr12_001973.1	_chr12_001973.1_X	0		3561	_chr12_001973.1_Y	0		3561	3561	0.0023
chr12_001975.1	_chr12_001975.1_X	0		2358	_chr12_001975.1_Y	0		2358	2358	0.0184
chr12_001976.1	_chr12_001976.1_X	0		1770	_chr12_001976.1_Y	0		1770	1770	0.0401
chr12_001977.1	_chr12_001977.1_X	0		6633	_chr12_001977.1_Y	0		6633	6633	0.0006
chr12_001990.1	_chr12_001990.1_X	0		1248	_chr12_001990.1_Y	0		1248	1248	0
chr12_001993.1	_chr12_001993.1_X	0		513	_chr12_001993.1_Y	0		513	513	0
chr12_001994.1	_chr12_001994.1_X	0		1176	_chr12_001994.1_Y	0		1176	1176	0.0132
chr12_001998.1	_chr12_001998.1_X	0		2004	_chr12_001998.1_Y	0		2004	2004	0.0089
chr12_001999.1	_chr12_001999.1_X	0		270	_chr12_001999.1_Y	0		270	270	0
chr12_002003.1	_chr12_002003.1_X	0		1113	_chr12_002003.1_Y	0		1113	1113	0
chr12_002005.1	_chr12_002005.1_X	0		927	_chr12_002005.1_Y	1	,922	927	927	0.0351
chr12_002006.1	_chr12_002006.1_X	0		1329	_chr12_002006.1_Y	0		1329	1329	0.0489
chr12_002008.1	_chr12_002008.1_X	0		516	_chr12_002008.1_Y	0		516	516	0.0178
chr12_002038.1	_chr12_002038.1_X	0		531	_chr12_002038.1_Y	0		531	531	0
chr12_002039.1	_chr12_002039.1_X	0		1053	_chr12_002039.1_Y	0		1053	1053	0.0039
chr12_002040.1	_chr12_002040.1_X	0		387	_chr12_002040.1_Y	0		387	387	0.0109
chr12_002067.1	_chr12_002067.1_X	0		666	_chr12_002067.1_Y	1	,640	666	666	0.0182
chr12_002069.1	_chr12_002069.1_X	0		2319	_chr12_002069.1_Y	0		2319	2319	0.0017
chr12_002070.1	_chr12_002070.1_X	0		1584	_chr12_002070.1_Y	0		1584	1584	0
chr12_002072.1	_chr12_002072.1_X	0		1017	_chr12_002072.1_Y	0		1017	1017	0
chr12_002074.1	_chr12_002074.1_X	0		1041	_chr12_002074.1_Y	0		1041	1041	0.0037
chr12_002085.1	_chr12_002085.1_X	0		855	_chr12_002085.1_Y	0		855	855	0.0134
chr12_002142.1	_chr12_002142.1_X	0		3444	_chr12_002142.1_Y	0		3444	3444	0.0293
chr12_002143.1	_chr12_002143.1_X	0		1203	_chr12_002143.1_Y	0		1203	1203	0.0282
chr12_002145.1	_chr12_002145.1_X	0		1854	_chr12_002145.1_Y	0		1854	1854	0.0197
chr12_002150.1	_chr12_002150.1_X	0		324	_chr12_002150.1_Y	0		324	324	0.0121
chr12_002151.1	_chr12_002151.1_X	0		1374	_chr12_002151.1_Y	0		1374	1374	0
chr12_002156.1	_chr12_002156.1_X	0		3576	_chr12_002156.1_Y	0		3576	3576	0
chr12_002159.1	_chr12_002159.1_X	0		1917	_chr12_002159.1_Y	0		1917	1917	0
chr12_002160.1	_chr12_002160.1_X	0		1926	_chr12_002160.1_Y	0		1926	1926	0
chr12_002161.1	_chr12_002161.1_X	0		642	_chr12_002161.1_Y	0		642	642	0
chr12_002166.1	_chr12_002166.1_X	0		1236	_chr12_002166.1_Y	0		1236	1236	0
chr12_002168.1	_chr12_002168.1_X	0		2481	_chr12_002168.1_Y	0		2481	2481	0.0190
chr12_002175.1	_chr12_002175.1_X	0		654	_chr12_002175.1_Y	0		654	654	0.0061
chr12_002178.1	_chr12_002178.1_X	0		1986	_chr12_002178.1_Y	0		1986	1986	0.0084
chr12_002181.1	_chr12_002181.1_X	0		984	_chr12_002181.1_Y	0		984	984	0
chr12_002183.1	_chr12_002183.1_X	0		1335	_chr12_002183.1_Y	0		1335	1335	0.0231
chr12_002189.1	_chr12_002189.1_X	0		603	_chr12_002189.1_Y	0		603	603	0.0085
chr12_002191.1	_chr12_002191.1_X	0		639	_chr12_002191.1_Y	0		639	639	0.0094
chr12_002225.1	_chr12_002225.1_X	0		408	_chr12_002225.1_Y	0		408	408	0
chr12_002226.1	_chr12_002226.1_X	0		1899	_chr12_002226.1_Y	0		1899	1899	0
chr12_002227.1	_chr12_002227.1_X	0		2682	_chr12_002227.1_Y	0		2682	2682	0
chr12_002228.1	_chr12_002228.1_X	0		1392	_chr12_002228.1_Y	0		1392	1392	0.0027
chr12_002231.1	_chr12_002231.1_X	0		1386	_chr12_002231.1_Y	0		1386	1386	0
chr12_002236.1	_chr12_002236.1_X	0		1446	_chr12_002236.1_Y	0		1446	1446	0
chr12_002763.1	_chr12_002763.1_X	0		1401	_chr12_002763.1_Y	0		1401	1401	0
chr12_002896.1	_chr12_002896.1_X	0		675	_chr12_002896.1_Y	0		675	675	0
chr12_002955.1	_chr12_002955.1_X	0		1977	_chr12_002955.1_Y	0		1977	1977	0.0269
chr12_002998.1	_chr12_002998.1_X	0		552	_chr12_002998.1_Y	0		552	552	0
chr12_003024.1	_chr12_003024.1_X	0		1848	_chr12_003024.1_Y	0		1848	1848	0.0038
chr12_003025.1	_chr12_003025.1_X	0		1539	_chr12_003025.1_Y	0		1539	1539	0
chr12_003026.1	_chr12_003026.1_X	0		1404	_chr12_003026.1_Y	0		1404	1404	0
chr12_003029.1	_chr12_003029.1_X	0		726	_chr12_003029.1_Y	0		726	726	0
chr12_003034.1	_chr12_003034.1_X	0		1425	_chr12_003034.1_Y	0		1425	1425	0.0105
chr12_003038.1	_chr12_003038.1_X	0		1908	_chr12_003038.1_Y	0		1908	1908	0
chr12_003039.1	_chr12_003039.1_X	0		1146	_chr12_003039.1_Y	0		1146	1146	0
chr12_003041.1	_chr12_003041.1_X	0		1503	_chr12_003041.1_Y	0		1503	1503	0
chr12_003051.1	_chr12_003051.1_X	0		879	_chr12_003051.1_Y	0		879	879	0
chr12_003054.1	_chr12_003054.1_X	0		2295	_chr12_003054.1_Y	0		2295	2295	0
chr12_003059.1	_chr12_003059.1_X	0		1548	_chr12_003059.1_Y	0		1548	1548	0
chr12_003060.1	_chr12_003060.1_X	0		738	_chr12_003060.1_Y	0		738	738	0.0049
chr12_003062.1	_chr12_003062.1_X	0		750	_chr12_003062.1_Y	0		750	750	0.0637
chr12_003068.1	_chr12_003068.1_X	0		2970	_chr12_003068.1_Y	0		2970	2970	0.0012
chr12_003069.1	_chr12_003069.1_X	0		1506	_chr12_003069.1_Y	0		1506	1506	0
chr12_003071.1	_chr12_003071.1_X	0		1935	_chr12_003071.1_Y	0		1935	1935	0.0327
chr12_003083.1	_chr12_003083.1_X	0		2706	_chr12_003083.1_Y	0		2706	2706	0.0015
chr12_003084.1	_chr12_003084.1_X	0		864	_chr12_003084.1_Y	0		864	864	0.0048
chr12_003087.1	_chr12_003087.1_X	0		3576	_chr12_003087.1_Y	0		3576	3576	0
chr12_003088.1	_chr12_003088.1_X	0		540	_chr12_003088.1_Y	0		540	540	0.0071
chr12_003093.1	_chr12_003093.1_X	0		1344	_chr12_003093.1_Y	0		1344	1344	0.0031
chr12_003094.1	_chr12_003094.1_X	0		1887	_chr12_003094.1_Y	0		1887	1887	0.0129
chr12_003123.1	_chr12_003123.1_X	0		1233	_chr12_003123.1_Y	0		1233	1233	0.0021
chr12_003127.1	_chr12_003127.1_X	0		852	_chr12_003127.1_Y	0		852	852	0.0147
chr12_003129.1	_chr12_003129.1_X	0		1341	_chr12_003129.1_Y	0		1341	1341	0
chr12_003144.1	_chr12_003144.1_X	0		7074	_chr12_003144.1_Y	0		7074	7074	0.0226
chr12_003151.1	_chr12_003151.1_X	0		468	_chr12_003151.1_Y	0		468	468	0
chr12_003152.1	_chr12_003152.1_X	0		717	_chr12_003152.1_Y	0		717	717	0
chr12_003154.1	_chr12_003154.1_X	0		2049	_chr12_003154.1_Y	0		2049	2049	0.0020
chr12_003156.1	_chr12_003156.1_X	0		6318	_chr12_003156.1_Y	0		6318	6318	0
chr12_003159.1	_chr12_003159.1_X	0		2604	_chr12_003159.1_Y	0		2604	2604	0
chr12_003160.1	_chr12_003160.1_X	0		2598	_chr12_003160.1_Y	0		2598	2598	0.0051
chr12_003161.1	_chr12_003161.1_X	0		2073	_chr12_003161.1_Y	0		2073	2073	0.0046
chr12_003162.1	_chr12_003162.1_X	0		1722	_chr12_003162.1_Y	0		1722	1722	0
chr12_003164.1	_chr12_003164.1_X	0		1281	_chr12_003164.1_Y	0		1281	1281	0
chr12_003165.1	_chr12_003165.1_X	0		2115	_chr12_003165.1_Y	0		2115	2115	0
chr12_003170.1	_chr12_003170.1_X	0		3672	_chr12_003170.1_Y	0		3672	3672	0
chr12_003171.1	_chr12_003171.1_X	0		3645	_chr12_003171.1_Y	0		3645	3645	0.0035
chr12_003172.1	_chr12_003172.1_X	0		4059	_chr12_003172.1_Y	0		4059	4059	0.0248
chr12_003174.1	_chr12_003174.1_X	0		1299	_chr12_003174.1_Y	0		1299	1299	0
chr12_003178.1	_chr12_003178.1_X	0		558	_chr12_003178.1_Y	0		558	558	0
chr12_003182.1	_chr12_003182.1_X	0		801	_chr12_003182.1_Y	0		801	801	0
chr12_003183.1	_chr12_003183.1_X	0		4461	_chr12_003183.1_Y	0		4461	4461	0.0280
chr12_003185.1	_chr12_003185.1_X	0		4446	_chr12_003185.1_Y	0		4446	4446	0.0011
chr12_003186.1	_chr12_003186.1_X	0		4317	_chr12_003186.1_Y	0		4317	4317	0
chr12_003187.1	_chr12_003187.1_X	0		4515	_chr12_003187.1_Y	0		4515	4515	0.0030
chr12_003192.1	_chr12_003192.1_X	0		3015	_chr12_003192.1_Y	0		3015	3015	0.0015
chr12_003198.1	_chr12_003198.1_X	0		1641	_chr12_003198.1_Y	0		1641	1641	0
chr12_003199.1	_chr12_003199.1_X	0		3945	_chr12_003199.1_Y	0		3945	3945	0.0023
chr12_003200.1	_chr12_003200.1_X	0		2328	_chr12_003200.1_Y	0		2328	2328	0.0206
chr12_003221.1	_chr12_003221.1_X	0		2049	_chr12_003221.1_Y	0		2049	2049	0.0114
chr12_003224.1	_chr12_003224.1_X	0		1023	_chr12_003224.1_Y	0		1023	1023	0
chr12_003228.1	_chr12_003228.1_X	0		1011	_chr12_003228.1_Y	0		1011	1011	0
chr12_003230.1	_chr12_003230.1_X	0		600	_chr12_003230.1_Y	0		600	600	0
chr12_003231.1	_chr12_003231.1_X	0		3534	_chr12_003231.1_Y	0		3534	3534	0
chr12_003232.1	_chr12_003232.1_X	0		564	_chr12_003232.1_Y	0		564	564	0.0065
chr12_003239.1	_chr12_003239.1_X	0		2685	_chr12_003239.1_Y	0		2685	2685	0
chr12_003240.1	_chr12_003240.1_X	0		1014	_chr12_003240.1_Y	0		1014	1014	0.0072
chr12_003241.1	_chr12_003241.1_X	0		1182	_chr12_003241.1_Y	0		1182	1182	0
chr12_003245.1	_chr12_003245.1_X	0		1524	_chr12_003245.1_Y	0		1524	1524	0
chr12_003251.1	_chr12_003251.1_X	0		3288	_chr12_003251.1_Y	0		3288	3288	0
